,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
WRE_WRE,0.08080828449546286,14.767911736765768,57.4287935566863,0.5664446612129694,0.4516751822426407,1.0,WRE_WRE
TMEM74_ENSTGUG00000022792.1,0.045453383080427213,7.434992748488577,13.260815637370374,0.07336345432401004,0.7865011035242088,1.0,TMEM74_ENSTGUG00000022792.1
TMEM170B_ENSTGUG00000025839.1,0.025263684233923597,8.983760438564103,17.508282070381384,0.12640581302111542,0.7221881162594996,1.0,TMEM170B_ENSTGUG00000025839.1
_ENSTGUG00000020832.1,0.005049230914804198,11.53094916972577,60.31474781425203,0.05381949280247156,0.8165455586503922,1.0,_ENSTGUG00000020832.1
_ENSTGUG00000020221.1,0.10598836033784062,-7.001047678792874,7.768721474090051,0.1711132272704674,0.6791243366305655,1.0,_ENSTGUG00000020221.1
RDH10_ENSTGUG00000011532.2,0.010098461829608395,0.014149795851986962,20.393644366331593,-2.1760406809789856e-09,1.0,1.0,RDH10_ENSTGUG00000011532.2
EDN1_ENSTGUG00000005833.2,0.0,,,,,,EDN1_ENSTGUG00000005833.2
_ENSTGUG00000011566.2,0.06564006254047056,8.950187846969357,12.518983486050603,0.24921033092816458,0.617631657326486,1.0,_ENSTGUG00000011566.2
JPH1_ENSTGUG00000011568.2,0.0,,,,,,JPH1_ENSTGUG00000011568.2
GDAP1_ENSTGUG00000027544.1,0.01008099281772177,11.699874037920342,59.027706804374425,0.09625697305251535,0.7563685092671735,1.0,GDAP1_ENSTGUG00000027544.1
_ENSTGUG00000026397.1,0.010098461829608395,11.704105133483736,59.01599144655324,0.09632452249781664,0.7562857473942862,1.0,_ENSTGUG00000026397.1
_ENSTGUG00000020337.1,0.0,,,,,,_ENSTGUG00000020337.1
PEX2_ENSTGUG00000027344.1,0.020179515295346145,0.007311260885310416,14.460102277429447,-5.237055233919818e-10,1.0,1.0,PEX2_ENSTGUG00000027344.1
PKIA_ENSTGUG00000025587.1,0.050573085782855104,8.479241160690693,12.79474449253952,0.16225816770314339,0.6870859295660448,1.0,PKIA_ENSTGUG00000025587.1
GFOD1_ENSTGUG00000027728.1,0.01008099281772177,11.700933226471056,59.024767387130964,0.0962738607562379,0.7563478153955915,1.0,GFOD1_ENSTGUG00000027728.1
IL7_ENSTGUG00000011619.2,0.0,,,,,,IL7_ENSTGUG00000011619.2
_ENSTGUG00000026838.1,0.20197604069095781,-6.569475544345346,6.072776389530658,0.24956744001480047,0.6173798210182574,1.0,_ENSTGUG00000026838.1
_ENSTGUG00000022509.1,0.0,,,,,,_ENSTGUG00000022509.1
FABP5_ENSTGUG00000024298.1,0.07566512688819982,4.906585975455911,9.918498347186969,0.030862756539036695,0.8605469269689664,1.0,FABP5_ENSTGUG00000024298.1
PMP2_ENSTGUG00000011663.2,0.09088621711449155,7.988559131579843,13.345930245755268,0.07856574582739029,0.7792505586712348,1.0,PMP2_ENSTGUG00000011663.2
FABP4_ENSTGUG00000011667.2,0.0454533250513399,-7.570362033256363,13.265571557880126,0.07503989282808732,0.7841352631596074,1.0,FABP4_ENSTGUG00000011667.2
ZFAND1_ENSTGUG00000011672.2,0.010416638005765635,11.74346906865894,58.93409784856914,0.0969344478007308,0.7555399005874854,1.0,ZFAND1_ENSTGUG00000011672.2
CHMP4C_ENSTGUG00000011678.2,0.0,,,,,,CHMP4C_ENSTGUG00000011678.2
RNF182_ENSTGUG00000027109.1,0.0,,,,,,RNF182_ENSTGUG00000027109.1
RALYL_ENSTGUG00000011689.2,0.005049230914804198,-10.601270335353092,60.95579832357989,0.04715593652526451,0.8280881941221544,1.0,RALYL_ENSTGUG00000011689.2
MCUR1_ENSTGUG00000006092.2,0.0151652224043152,-6.835463777866646,18.572916484370825,0.03330691881100023,0.8551889165000479,1.0,MCUR1_ENSTGUG00000006092.2
SIRT5_ENSTGUG00000006129.2,0.032911216242139434,-7.0809930324473935,13.248612365829016,0.06901645251315358,0.7927742429322229,1.0,SIRT5_ENSTGUG00000006129.2
TPMT_ENSTGUG00000006234.2,0.025176278526474482,7.612351400201289,18.620123514931993,0.038000499204471794,0.8454421369902999,1.0,TPMT_ENSTGUG00000006234.2
CA2_ENSTGUG00000011728.2,0.1009079918798695,7.628033256584562,10.87133014376451,0.11285785214421651,0.7369136785893071,1.0,CA2_ENSTGUG00000011728.2
KDM1B_ENSTGUG00000006257.2,0.09104292850931724,-8.935730200006832,10.324451349449145,0.3354929961338655,0.5624423752980316,1.0,KDM1B_ENSTGUG00000006257.2
RNF144B_ENSTGUG00000026004.1,0.0,,,,,,RNF144B_ENSTGUG00000026004.1
ID4_ENSTGUG00000006296.2,0.07070978709147899,-9.507649984240553,12.348686516523026,0.3477516418500386,0.5553886387504153,1.0,ID4_ENSTGUG00000006296.2
E2F3_ENSTGUG00000006335.2,0.01008099281772177,-11.597449725868703,57.43830814600896,0.09610137239989669,0.7565592730638068,1.0,E2F3_ENSTGUG00000006335.2
MMP16_ENSTGUG00000011786.2,0.0,,,,,,MMP16_ENSTGUG00000011786.2
NBN_ENSTGUG00000011805.2,0.04906696214201265,8.01179936547628,13.062280798199735,0.11631276980280347,0.7330685156758004,1.0,NBN_ENSTGUG00000011805.2
CALB1_ENSTGUG00000011825.2,0.03534461640362939,13.259742866953527,55.59832888832352,0.1610918366065235,0.6881532725286403,1.0,CALB1_ENSTGUG00000011825.2
NRSN1_ENSTGUG00000006383.2,0.05818162415875549,-4.480736952873426,8.914049082327134,0.02162986103262199,0.883076027911007,1.0,NRSN1_ENSTGUG00000006383.2
VIRMA_ENSTGUG00000011895.2,0.040393907966449566,-9.239951656777926,17.465135524050105,0.13166371761061413,0.7167132381183919,1.0,VIRMA_ENSTGUG00000011895.2
SKAP2_ENSTGUG00000002889.2,0.06062020907035052,7.467215329984969,10.71993232558173,0.15707001851171754,0.6918685317084825,1.0,SKAP2_ENSTGUG00000002889.2
