,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
CSMD1_ENSTGUG00000012896.2,0.0,,,,,,CSMD1_ENSTGUG00000012896.2,radial glia 1
RGS7_ENSTGUG00000010596.2,0.0,,,,,,RGS7_ENSTGUG00000010596.2,radial glia 1
GREM2_ENSTGUG00000019112.1,0.0,,,,,,GREM2_ENSTGUG00000019112.1,radial glia 1
CHRM3_ENSTGUG00000010589.2,0.0,,,,,,CHRM3_ENSTGUG00000010589.2,radial glia 1
_ENSTGUG00000025751.1,0.0,,,,,,_ENSTGUG00000025751.1,radial glia 1
_ENSTGUG00000020674.1,0.0,,,,,,_ENSTGUG00000020674.1,radial glia 1
_ENSTGUG00000013282.2,0.0,,,,,,_ENSTGUG00000013282.2,radial glia 1
_ENSTGUG00000028491.1,0.0,,,,,,_ENSTGUG00000028491.1,radial glia 1
_ENSTGUG00000028592.1,0.0,,,,,,_ENSTGUG00000028592.1,radial glia 1
PLEK_ENSTGUG00000002380.2,0.0,,,,,,PLEK_ENSTGUG00000002380.2,radial glia 1
CNRIP1_ENSTGUG00000021224.1,0.0,,,,,,CNRIP1_ENSTGUG00000021224.1,radial glia 1
ANGPT2_ENSTGUG00000012892.2,0.0,,,,,,ANGPT2_ENSTGUG00000012892.2,radial glia 1
PNO1_ENSTGUG00000002369.2,0.0,,,,,,PNO1_ENSTGUG00000002369.2,radial glia 1
_ENSTGUG00000027137.1,0.0,,,,,,_ENSTGUG00000027137.1,radial glia 1
_ENSTGUG00000019689.1,2.0,0.19035496717127046,3.9240124865560038,0.0022085573326044994,0.962516980990848,1.0,_ENSTGUG00000019689.1,radial glia 1
SPRED2_ENSTGUG00000025635.1,0.0,,,,,,SPRED2_ENSTGUG00000025635.1,radial glia 1
TFAP2B_ENSTGUG00000022691.1,0.0,,,,,,TFAP2B_ENSTGUG00000022691.1,radial glia 1
TFAP2D_ENSTGUG00000013264.2,0.0,,,,,,TFAP2D_ENSTGUG00000013264.2,radial glia 1
TMEM181_ENSTGUG00000011062.2,0.0,,,,,,TMEM181_ENSTGUG00000011062.2,radial glia 1
_ENSTGUG00000021094.1,0.0,,,,,,_ENSTGUG00000021094.1,radial glia 1
SYTL3_ENSTGUG00000011055.2,0.0,,,,,,SYTL3_ENSTGUG00000011055.2,radial glia 1
TAGAP_ENSTGUG00000011037.2,0.0,,,,,,TAGAP_ENSTGUG00000011037.2,radial glia 1
VPS54_ENSTGUG00000002268.2,0.0,,,,,,VPS54_ENSTGUG00000002268.2,radial glia 1
_ENSTGUG00000011022.2,0.0,,,,,,_ENSTGUG00000011022.2,radial glia 1
CLIC5_ENSTGUG00000023278.1,0.0,,,,,,CLIC5_ENSTGUG00000023278.1,radial glia 1
GFRAL_ENSTGUG00000012837.2,0.0,,,,,,GFRAL_ENSTGUG00000012837.2,radial glia 1
HMGCLL1_ENSTGUG00000012832.2,0.0,,,,,,HMGCLL1_ENSTGUG00000012832.2,radial glia 1
_ENSTGUG00000028978.1,0.0,,,,,,_ENSTGUG00000028978.1,radial glia 1
COL21A1_ENSTGUG00000012827.2,0.0,,,,,,COL21A1_ENSTGUG00000012827.2,radial glia 1
PHACTR2_ENSTGUG00000011008.2,0.0,,,,,,PHACTR2_ENSTGUG00000011008.2,radial glia 1
SLC25A27_ENSTGUG00000013236.2,0.0,,,,,,SLC25A27_ENSTGUG00000013236.2,radial glia 1
FUCA2_ENSTGUG00000011003.2,0.0,,,,,,FUCA2_ENSTGUG00000011003.2,radial glia 1
RYR2_ENSTGUG00000010491.2,0.0,,,,,,RYR2_ENSTGUG00000010491.2,radial glia 1
TRMT6_ENSTGUG00000002195.2,0.5,0.0003335792350989073,6.570874720398849,-2.136211207925953e-09,1.0,1.0,TRMT6_ENSTGUG00000002195.2,radial glia 1
ADGRF5_ENSTGUG00000013215.2,0.0,,,,,,ADGRF5_ENSTGUG00000013215.2,radial glia 1
ADGRG6_ENSTGUG00000010957.2,0.0,,,,,,ADGRG6_ENSTGUG00000010957.2,radial glia 1
_ENSTGUG00000020883.1,0.0,,,,,,_ENSTGUG00000020883.1,radial glia 1
NMBR_ENSTGUG00000010943.2,0.0,,,,,,NMBR_ENSTGUG00000010943.2,radial glia 1
ATF3_ENSTGUG00000003050.2,0.0,,,,,,ATF3_ENSTGUG00000003050.2,radial glia 1
THBS2_ENSTGUG00000009705.2,0.0,,,,,,THBS2_ENSTGUG00000009705.2,radial glia 1
NSL1_ENSTGUG00000003044.2,0.0,,,,,,NSL1_ENSTGUG00000003044.2,radial glia 1
TATDN3_ENSTGUG00000003025.2,0.0,,,,,,TATDN3_ENSTGUG00000003025.2,radial glia 1
_ENSTGUG00000024723.1,0.0,,,,,,_ENSTGUG00000024723.1,radial glia 1
FLVCR1_ENSTGUG00000003013.2,0.0,,,,,,FLVCR1_ENSTGUG00000003013.2,radial glia 1
PTCHD4_ENSTGUG00000013208.2,0.0,,,,,,PTCHD4_ENSTGUG00000013208.2,radial glia 1
CCDC28A_ENSTGUG00000010912.2,0.0,,,,,,CCDC28A_ENSTGUG00000010912.2,radial glia 1
_ENSTGUG00000013207.2,0.0,,,,,,_ENSTGUG00000013207.2,radial glia 1
SMOC2_ENSTGUG00000009682.2,0.0,,,,,,SMOC2_ENSTGUG00000009682.2,radial glia 1
RPS6KC1_ENSTGUG00000002977.2,0.0,,,,,,RPS6KC1_ENSTGUG00000002977.2,radial glia 1
CENPW_ENSTGUG00000027690.1,0.0,,,,,,CENPW_ENSTGUG00000027690.1,radial glia 1
CNR1_ENSTGUG00000020322.1,0.0,,,,,,CNR1_ENSTGUG00000020322.1,radial glia 1
RSPO3_ENSTGUG00000011771.2,0.0,,,,,,RSPO3_ENSTGUG00000011771.2,radial glia 1
ARFGEF3_ENSTGUG00000010902.2,0.0,,,,,,ARFGEF3_ENSTGUG00000010902.2,radial glia 1
PROX1_ENSTGUG00000002974.2,0.0,,,,,,PROX1_ENSTGUG00000002974.2,radial glia 1
RNGTT_ENSTGUG00000012427.2,0.0,,,,,,RNGTT_ENSTGUG00000012427.2,radial glia 1
DACT2_ENSTGUG00000026616.1,0.0,,,,,,DACT2_ENSTGUG00000026616.1,radial glia 1
SMYD2_ENSTGUG00000002951.2,0.0,,,,,,SMYD2_ENSTGUG00000002951.2,radial glia 1
_ENSTGUG00000019873.1,0.0,,,,,,_ENSTGUG00000019873.1,radial glia 1
COL19A1_ENSTGUG00000012740.2,0.0,,,,,,COL19A1_ENSTGUG00000012740.2,radial glia 1
_ENSTGUG00000025795.1,0.0,,,,,,_ENSTGUG00000025795.1,radial glia 1
PTPN14_ENSTGUG00000002916.2,0.0,,,,,,PTPN14_ENSTGUG00000002916.2,radial glia 1
TNFAIP3_ENSTGUG00000010895.2,0.0,,,,,,TNFAIP3_ENSTGUG00000010895.2,radial glia 1
CENPF_ENSTGUG00000002912.2,0.0,,,,,,CENPF_ENSTGUG00000002912.2,radial glia 1
FKBP1B_ENSTGUG00000013190.2,0.0,,,,,,FKBP1B_ENSTGUG00000013190.2,radial glia 1
KCNK2_ENSTGUG00000002899.2,0.0,,,,,,KCNK2_ENSTGUG00000002899.2,radial glia 1
UBXN2A_ENSTGUG00000013185.2,0.0,,,,,,UBXN2A_ENSTGUG00000013185.2,radial glia 1
KCTD3_ENSTGUG00000002895.2,0.0,,,,,,KCTD3_ENSTGUG00000002895.2,radial glia 1
ATAD2B_ENSTGUG00000013179.2,0.0,,,,,,ATAD2B_ENSTGUG00000013179.2,radial glia 1
SLC35D3_ENSTGUG00000010879.2,0.0,,,,,,SLC35D3_ENSTGUG00000010879.2,radial glia 1
MAP7_ENSTGUG00000010845.2,0.0,,,,,,MAP7_ENSTGUG00000010845.2,radial glia 1
KLHL29_ENSTGUG00000013176.2,0.0,,,,,,KLHL29_ENSTGUG00000013176.2,radial glia 1
COL9A1_ENSTGUG00000012730.2,0.0,,,,,,COL9A1_ENSTGUG00000012730.2,radial glia 1
PTPRK_ENSTGUG00000011742.2,0.0,,,,,,PTPRK_ENSTGUG00000011742.2,radial glia 1
PDE7B_ENSTGUG00000010811.2,0.0,,,,,,PDE7B_ENSTGUG00000010811.2,radial glia 1
OGFRL1_ENSTGUG00000012712.2,0.0,,,,,,OGFRL1_ENSTGUG00000012712.2,radial glia 1
GPATCH2_ENSTGUG00000002852.2,0.0,,,,,,GPATCH2_ENSTGUG00000002852.2,radial glia 1
LAMA2_ENSTGUG00000011732.2,0.0,,,,,,LAMA2_ENSTGUG00000011732.2,radial glia 1
SPATA17_ENSTGUG00000002843.2,0.0,,,,,,SPATA17_ENSTGUG00000002843.2,radial glia 1
RRP15_ENSTGUG00000023322.1,0.0,,,,,,RRP15_ENSTGUG00000023322.1,radial glia 1
RIMS1_ENSTGUG00000012695.2,0.0,,,,,,RIMS1_ENSTGUG00000012695.2,radial glia 1
SLC30A10_ENSTGUG00000026929.1,0.0,,,,,,SLC30A10_ENSTGUG00000026929.1,radial glia 1
MTO1_ENSTGUG00000012680.2,0.0,,,,,,MTO1_ENSTGUG00000012680.2,radial glia 1
EPM2A_ENSTGUG00000010784.2,0.0,,,,,,EPM2A_ENSTGUG00000010784.2,radial glia 1
SLC17A5_ENSTGUG00000018160.2,0.0,,,,,,SLC17A5_ENSTGUG00000018160.2,radial glia 1
CD109_ENSTGUG00000012659.2,0.0,,,,,,CD109_ENSTGUG00000012659.2,radial glia 1
L3MBTL3_ENSTGUG00000011709.2,0.0,,,,,,L3MBTL3_ENSTGUG00000011709.2,radial glia 1
COL12A1_ENSTGUG00000012648.2,0.0,,,,,,COL12A1_ENSTGUG00000012648.2,radial glia 1
C1orf115_ENSTGUG00000028264.1,0.0,,,,,,C1orf115_ENSTGUG00000028264.1,radial glia 1
FILIP1_ENSTGUG00000012640.2,0.0,,,,,,FILIP1_ENSTGUG00000012640.2,radial glia 1
TMEM200A_ENSTGUG00000011702.2,0.0,,,,,,TMEM200A_ENSTGUG00000011702.2,radial glia 1
TAF1A_ENSTGUG00000002690.2,0.0,,,,,,TAF1A_ENSTGUG00000002690.2,radial glia 1
CASP8AP2_ENSTGUG00000012385.2,0.0,,,,,,CASP8AP2_ENSTGUG00000012385.2,radial glia 1
DISP1_ENSTGUG00000002654.2,0.0,,,,,,DISP1_ENSTGUG00000002654.2,radial glia 1
_ENSTGUG00000021717.1,0.0,,,,,,_ENSTGUG00000021717.1,radial glia 1
SUSD4_ENSTGUG00000002646.2,0.0,,,,,,SUSD4_ENSTGUG00000002646.2,radial glia 1
_ENSTGUG00000012135.2,0.0,,,,,,_ENSTGUG00000012135.2,radial glia 1
_ENSTGUG00000029702.1,0.0,,,,,,_ENSTGUG00000029702.1,radial glia 1
_ENSTGUG00000019107.1,0.0,,,,,,_ENSTGUG00000019107.1,radial glia 1
LTBP1_ENSTGUG00000008923.2,0.0,,,,,,LTBP1_ENSTGUG00000008923.2,radial glia 1
ARMC2_ENSTGUG00000012122.2,0.0,,,,,,ARMC2_ENSTGUG00000012122.2,radial glia 1
HTR1B_ENSTGUG00000012613.2,0.0,,,,,,HTR1B_ENSTGUG00000012613.2,radial glia 1
MEI4_ENSTGUG00000028003.1,0.0,,,,,,MEI4_ENSTGUG00000028003.1,radial glia 1
LDAH_ENSTGUG00000013165.2,0.0,,,,,,LDAH_ENSTGUG00000013165.2,radial glia 1
CEP57L1_ENSTGUG00000012107.2,0.0,,,,,,CEP57L1_ENSTGUG00000012107.2,radial glia 1
TTC7A_ENSTGUG00000002614.2,0.0,,,,,,TTC7A_ENSTGUG00000002614.2,radial glia 1
FUT9_ENSTGUG00000019610.1,0.0,,,,,,FUT9_ENSTGUG00000019610.1,radial glia 1
_ENSTGUG00000028955.1,0.0,,,,,,_ENSTGUG00000028955.1,radial glia 1
_ENSTGUG00000011583.2,0.0,,,,,,_ENSTGUG00000011583.2,radial glia 1
AK9_ENSTGUG00000012097.2,0.0,,,,,,AK9_ENSTGUG00000012097.2,radial glia 1
GPR63_ENSTGUG00000026583.1,0.0,,,,,,GPR63_ENSTGUG00000026583.1,radial glia 1
NDUFAF4_ENSTGUG00000024097.1,0.0,,,,,,NDUFAF4_ENSTGUG00000024097.1,radial glia 1
GPR6_ENSTGUG00000012077.2,0.0,,,,,,GPR6_ENSTGUG00000012077.2,radial glia 1
MMS22L_ENSTGUG00000012296.2,0.0,,,,,,MMS22L_ENSTGUG00000012296.2,radial glia 1
SDC1_ENSTGUG00000013148.2,0.0,,,,,,SDC1_ENSTGUG00000013148.2,radial glia 1
ELOVL4_ENSTGUG00000020219.1,0.0,,,,,,ELOVL4_ENSTGUG00000020219.1,radial glia 1
_ENSTGUG00000024330.1,0.0,,,,,,_ENSTGUG00000024330.1,radial glia 1
_ENSTGUG00000009082.2,0.0,,,,,,_ENSTGUG00000009082.2,radial glia 1
_ENSTGUG00000021173.1,0.0,,,,,,_ENSTGUG00000021173.1,radial glia 1
TTK_ENSTGUG00000012578.2,0.0,,,,,,TTK_ENSTGUG00000012578.2,radial glia 1
SLC22A16_ENSTGUG00000012062.2,0.0,,,,,,SLC22A16_ENSTGUG00000012062.2,radial glia 1
ACTN2_ENSTGUG00000010436.2,0.0,,,,,,ACTN2_ENSTGUG00000010436.2,radial glia 1
DLK2_ENSTGUG00000021435.1,0.0,,,,,,DLK2_ENSTGUG00000021435.1,radial glia 1
FAXC_ENSTGUG00000012293.2,0.0,,,,,,FAXC_ENSTGUG00000012293.2,radial glia 1
_ENSTGUG00000028667.1,0.0,,,,,,_ENSTGUG00000028667.1,radial glia 1
_ENSTGUG00000026328.1,0.0,,,,,,_ENSTGUG00000026328.1,radial glia 1
LRRC73_ENSTGUG00000009122.2,0.0,,,,,,LRRC73_ENSTGUG00000009122.2,radial glia 1
TENT5A_ENSTGUG00000021070.1,0.0,,,,,,TENT5A_ENSTGUG00000021070.1,radial glia 1
YIPF3_ENSTGUG00000009133.2,0.0,,,,,,YIPF3_ENSTGUG00000009133.2,radial glia 1
TPBG_ENSTGUG00000027098.1,0.0,,,,,,TPBG_ENSTGUG00000027098.1,radial glia 1
UBE3D_ENSTGUG00000012560.2,0.0,,,,,,UBE3D_ENSTGUG00000012560.2,radial glia 1
CCNC_ENSTGUG00000012282.2,0.0,,,,,,CCNC_ENSTGUG00000012282.2,radial glia 1
MFSD4B_ENSTGUG00000012028.2,0.0,,,,,,MFSD4B_ENSTGUG00000012028.2,radial glia 1
XPO5_ENSTGUG00000009168.2,0.0,,,,,,XPO5_ENSTGUG00000009168.2,radial glia 1
REV3L_ENSTGUG00000012020.2,0.0,,,,,,REV3L_ENSTGUG00000012020.2,radial glia 1
ERO1B_ENSTGUG00000010384.2,0.0,,,,,,ERO1B_ENSTGUG00000010384.2,radial glia 1
TTC32_ENSTGUG00000013135.2,0.0,,,,,,TTC32_ENSTGUG00000013135.2,radial glia 1
GTPBP2_ENSTGUG00000009198.2,0.0,,,,,,GTPBP2_ENSTGUG00000009198.2,radial glia 1
NID1_ENSTGUG00000010336.2,0.0,,,,,,NID1_ENSTGUG00000010336.2,radial glia 1
GRIK2_ENSTGUG00000012240.2,0.0,,,,,,GRIK2_ENSTGUG00000012240.2,radial glia 1
_ENSTGUG00000022517.1,0.0,,,,,,_ENSTGUG00000022517.1,radial glia 1
_ENSTGUG00000028935.1,0.0,,,,,,_ENSTGUG00000028935.1,radial glia 1
TUBE1_ENSTGUG00000011993.2,0.0,,,,,,TUBE1_ENSTGUG00000011993.2,radial glia 1
CNST_ENSTGUG00000008403.2,0.0,,,,,,CNST_ENSTGUG00000008403.2,radial glia 1
HACE1_ENSTGUG00000012227.2,0.0,,,,,,HACE1_ENSTGUG00000012227.2,radial glia 1
LAMA4_ENSTGUG00000011973.2,0.0,,,,,,LAMA4_ENSTGUG00000011973.2,radial glia 1
PRSS35_ENSTGUG00000028398.1,0.0,,,,,,PRSS35_ENSTGUG00000028398.1,radial glia 1
KIF26B_ENSTGUG00000008377.2,0.0,,,,,,KIF26B_ENSTGUG00000008377.2,radial glia 1
LIN28B_ENSTGUG00000029445.1,0.0,,,,,,LIN28B_ENSTGUG00000029445.1,radial glia 1
SNAP91_ENSTGUG00000012523.2,0.0,,,,,,SNAP91_ENSTGUG00000012523.2,radial glia 1
BVES_ENSTGUG00000012218.2,0.0,,,,,,BVES_ENSTGUG00000012218.2,radial glia 1
FOSL2_ENSTGUG00000024611.1,0.0,,,,,,FOSL2_ENSTGUG00000024611.1,radial glia 1
GNG4_ENSTGUG00000010286.2,1.25,0.5081937533399333,4.012047503650538,0.015610858601647237,0.9005683422224301,1.0,GNG4_ENSTGUG00000010286.2,radial glia 1
HS3ST5_ENSTGUG00000011963.2,0.0,,,,,,HS3ST5_ENSTGUG00000011963.2,radial glia 1
SLC22A3_ENSTGUG00000011470.2,0.0,,,,,,SLC22A3_ENSTGUG00000011470.2,radial glia 1
NT5DC1_ENSTGUG00000011946.2,0.0,,,,,,NT5DC1_ENSTGUG00000011946.2,radial glia 1
RIPPLY2_ENSTGUG00000012518.2,0.0,,,,,,RIPPLY2_ENSTGUG00000012518.2,radial glia 1
_ENSTGUG00000027712.1,0.0,,,,,,_ENSTGUG00000027712.1,radial glia 1
CALHM6_ENSTGUG00000011941.2,0.0,,,,,,CALHM6_ENSTGUG00000011941.2,radial glia 1
TRAPPC3L_ENSTGUG00000011937.2,0.0,,,,,,TRAPPC3L_ENSTGUG00000011937.2,radial glia 1
CYB5R4_ENSTGUG00000012515.2,0.0,,,,,,CYB5R4_ENSTGUG00000012515.2,radial glia 1
SUPT7L_ENSTGUG00000002523.2,0.0,,,,,,SUPT7L_ENSTGUG00000002523.2,radial glia 1
LRFN2_ENSTGUG00000023274.1,0.0,,,,,,LRFN2_ENSTGUG00000023274.1,radial glia 1
ZBTB18_ENSTGUG00000008247.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,ZBTB18_ENSTGUG00000008247.2,radial glia 1
TBX18_ENSTGUG00000012504.2,0.0,,,,,,TBX18_ENSTGUG00000012504.2,radial glia 1
_ENSTGUG00000021669.1,0.0,,,,,,_ENSTGUG00000021669.1,radial glia 1
SLC35F3_ENSTGUG00000010208.2,0.0,,,,,,SLC35F3_ENSTGUG00000010208.2,radial glia 1
NT5E_ENSTGUG00000012495.2,0.0,,,,,,NT5E_ENSTGUG00000012495.2,radial glia 1
_ENSTGUG00000021596.1,0.0,,,,,,_ENSTGUG00000021596.1,radial glia 1
PCNX2_ENSTGUG00000010143.2,0.0,,,,,,PCNX2_ENSTGUG00000010143.2,radial glia 1
_ENSTGUG00000026074.1,0.0,,,,,,_ENSTGUG00000026074.1,radial glia 1
LRP11_ENSTGUG00000011328.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,LRP11_ENSTGUG00000011328.2,radial glia 1
PDE10A_ENSTGUG00000009390.2,0.0,,,,,,PDE10A_ENSTGUG00000009390.2,radial glia 1
IYD_ENSTGUG00000011323.2,0.0,,,,,,IYD_ENSTGUG00000011323.2,radial glia 1
_ENSTGUG00000022989.1,0.0,,,,,,_ENSTGUG00000022989.1,radial glia 1
PLD5_ENSTGUG00000008155.2,0.0,,,,,,PLD5_ENSTGUG00000008155.2,radial glia 1
AKAP12_ENSTGUG00000029620.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,AKAP12_ENSTGUG00000029620.1,radial glia 1
ARMT1_ENSTGUG00000011263.2,0.0,,,,,,ARMT1_ENSTGUG00000011263.2,radial glia 1
VEGFA_ENSTGUG00000008137.2,0.0,,,,,,VEGFA_ENSTGUG00000008137.2,radial glia 1
_ENSTGUG00000028941.1,0.0,,,,,,_ENSTGUG00000028941.1,radial glia 1
PRKN_ENSTGUG00000009367.2,0.0,,,,,,PRKN_ENSTGUG00000009367.2,radial glia 1
RTN4IP1_ENSTGUG00000012187.2,0.0,,,,,,RTN4IP1_ENSTGUG00000012187.2,radial glia 1
CCSAP_ENSTGUG00000024847.1,0.0,,,,,,CCSAP_ENSTGUG00000024847.1,radial glia 1
_ENSTGUG00000027652.1,0.0,,,,,,_ENSTGUG00000027652.1,radial glia 1
ABCB10_ENSTGUG00000010005.2,0.0,,,,,,ABCB10_ENSTGUG00000010005.2,radial glia 1
SLC29A1_ENSTGUG00000007972.2,0.0,,,,,,SLC29A1_ENSTGUG00000007972.2,radial glia 1
MAP3K4_ENSTGUG00000009273.2,0.0,,,,,,MAP3K4_ENSTGUG00000009273.2,radial glia 1
GALNT2_ENSTGUG00000009986.2,0.0,,,,,,GALNT2_ENSTGUG00000009986.2,radial glia 1
DCBLD1_ENSTGUG00000011905.2,0.0,,,,,,DCBLD1_ENSTGUG00000011905.2,radial glia 1
PGBD5_ENSTGUG00000026218.1,0.0,,,,,,PGBD5_ENSTGUG00000026218.1,radial glia 1
NUS1_ENSTGUG00000011892.2,0.0,,,,,,NUS1_ENSTGUG00000011892.2,radial glia 1
_ENSTGUG00000007960.2,0.0,,,,,,_ENSTGUG00000007960.2,radial glia 1
AGT_ENSTGUG00000009957.2,3.25,-0.08301226986615978,3.8531612310760086,0.0004404374660005317,0.9832563433310474,1.0,AGT_ENSTGUG00000009957.2,radial glia 1
_ENSTGUG00000029070.1,0.0,,,,,,_ENSTGUG00000029070.1,radial glia 1
AARS2_ENSTGUG00000007880.2,0.0,,,,,,AARS2_ENSTGUG00000007880.2,radial glia 1
TTC13_ENSTGUG00000009894.2,0.0,,,,,,TTC13_ENSTGUG00000009894.2,radial glia 1
RNF8_ENSTGUG00000018486.2,0.0,,,,,,RNF8_ENSTGUG00000018486.2,radial glia 1
ARV1_ENSTGUG00000018916.1,0.0,,,,,,ARV1_ENSTGUG00000018916.1,radial glia 1
SRD5A2_ENSTGUG00000008454.2,0.0,,,,,,SRD5A2_ENSTGUG00000008454.2,radial glia 1
FAM184A_ENSTGUG00000011868.2,0.0,,,,,,FAM184A_ENSTGUG00000011868.2,radial glia 1
CCDC167_ENSTGUG00000007918.2,0.0,,,,,,CCDC167_ENSTGUG00000007918.2,radial glia 1
MAN1A1_ENSTGUG00000011863.2,0.0,,,,,,MAN1A1_ENSTGUG00000011863.2,radial glia 1
SLC30A6_ENSTGUG00000008515.2,0.0,,,,,,SLC30A6_ENSTGUG00000008515.2,radial glia 1
GJA1_ENSTGUG00000011847.2,1.0,-3.848706002880957e-15,4.051982916760735,0.0,1.0,1.0,GJA1_ENSTGUG00000011847.2,radial glia 1
QPCT_ENSTGUG00000008529.2,0.0,,,,,,QPCT_ENSTGUG00000008529.2,radial glia 1
HSF2_ENSTGUG00000011838.2,0.0,,,,,,HSF2_ENSTGUG00000011838.2,radial glia 1
CRIM1_ENSTGUG00000008626.2,0.0,,,,,,CRIM1_ENSTGUG00000008626.2,radial glia 1
_ENSTGUG00000025149.1,0.0,,,,,,_ENSTGUG00000025149.1,radial glia 1
CYP1B1_ENSTGUG00000029201.1,0.0,,,,,,CYP1B1_ENSTGUG00000029201.1,radial glia 1
CDC42EP3_ENSTGUG00000008820.2,0.0,,,,,,CDC42EP3_ENSTGUG00000008820.2,radial glia 1
SAYSD1_ENSTGUG00000021592.1,0.5,0.0003335792350989073,6.570874720398849,-2.136211207925953e-09,1.0,1.0,SAYSD1_ENSTGUG00000021592.1,radial glia 1
KCNK5_ENSTGUG00000007722.2,0.0,,,,,,KCNK5_ENSTGUG00000007722.2,radial glia 1
SLC24A3_ENSTGUG00000007669.2,0.0,,,,,,SLC24A3_ENSTGUG00000007669.2,radial glia 1
SSTR4_ENSTGUG00000027392.1,0.0,,,,,,SSTR4_ENSTGUG00000027392.1,radial glia 1
CD93_ENSTGUG00000007522.2,0.0,,,,,,CD93_ENSTGUG00000007522.2,radial glia 1
FBLN7_ENSTGUG00000007459.2,0.0,,,,,,FBLN7_ENSTGUG00000007459.2,radial glia 1
MERTK_ENSTGUG00000007420.2,0.0,,,,,,MERTK_ENSTGUG00000007420.2,radial glia 1
ANAPC1_ENSTGUG00000007360.2,0.0,,,,,,ANAPC1_ENSTGUG00000007360.2,radial glia 1
NPHP1_ENSTGUG00000007320.2,0.0,,,,,,NPHP1_ENSTGUG00000007320.2,radial glia 1
_ENSTGUG00000021323.1,0.0,,,,,,_ENSTGUG00000021323.1,radial glia 1
MTIF2_ENSTGUG00000007064.2,0.0,,,,,,MTIF2_ENSTGUG00000007064.2,radial glia 1
_ENSTGUG00000007062.2,0.0,,,,,,_ENSTGUG00000007062.2,radial glia 1
EFEMP1_ENSTGUG00000006870.2,1.75,-0.49171399283649597,3.936958415135722,0.015173652275269234,0.9019634702074679,1.0,EFEMP1_ENSTGUG00000006870.2,radial glia 1
CCDC85A_ENSTGUG00000006863.2,0.0,,,,,,CCDC85A_ENSTGUG00000006863.2,radial glia 1
_ENSTGUG00000019845.1,0.0,,,,,,_ENSTGUG00000019845.1,radial glia 1
BEND6_ENSTGUG00000012798.2,0.0,,,,,,BEND6_ENSTGUG00000012798.2,radial glia 1
_ENSTGUG00000022137.1,0.0,,,,,,_ENSTGUG00000022137.1,radial glia 1
_ENSTGUG00000029770.1,0.0,,,,,,_ENSTGUG00000029770.1,radial glia 1
BCL11A_ENSTGUG00000006790.2,0.0,,,,,,BCL11A_ENSTGUG00000006790.2,radial glia 1
_ENSTGUG00000020131.1,0.0,,,,,,_ENSTGUG00000020131.1,radial glia 1
_ENSTGUG00000019979.1,0.0,,,,,,_ENSTGUG00000019979.1,radial glia 1
PUS10_ENSTGUG00000006727.2,0.0,,,,,,PUS10_ENSTGUG00000006727.2,radial glia 1
_ENSTGUG00000006723.2,0.0,,,,,,_ENSTGUG00000006723.2,radial glia 1
KIAA1841_ENSTGUG00000006710.2,0.0,,,,,,KIAA1841_ENSTGUG00000006710.2,radial glia 1
APMAP_ENSTGUG00000027797.1,0.0,,,,,,APMAP_ENSTGUG00000027797.1,radial glia 1
_ENSTGUG00000006040.2,0.0,,,,,,_ENSTGUG00000006040.2,radial glia 1
SYNDIG1_ENSTGUG00000006051.2,0.0,,,,,,SYNDIG1_ENSTGUG00000006051.2,radial glia 1
RDH14_ENSTGUG00000013127.2,0.0,,,,,,RDH14_ENSTGUG00000013127.2,radial glia 1
KCNS3_ENSTGUG00000013126.2,0.0,,,,,,KCNS3_ENSTGUG00000013126.2,radial glia 1
_ENSTGUG00000029336.1,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,1.0,_ENSTGUG00000029336.1,radial glia 1
RRBP1_ENSTGUG00000005958.2,0.5,-15.452559797211078,197.6325956776314,0.8531411285258681,0.35566524387771675,1.0,RRBP1_ENSTGUG00000005958.2,radial glia 1
SMC6_ENSTGUG00000013110.2,0.0,,,,,,SMC6_ENSTGUG00000013110.2,radial glia 1
MPV17_ENSTGUG00000027242.1,0.0,,,,,,MPV17_ENSTGUG00000027242.1,radial glia 1
SNX5_ENSTGUG00000005916.2,0.0,,,,,,SNX5_ENSTGUG00000005916.2,radial glia 1
_ENSTGUG00000027142.1,0.0,,,,,,_ENSTGUG00000027142.1,radial glia 1
DZANK1_ENSTGUG00000005864.2,0.0,,,,,,DZANK1_ENSTGUG00000005864.2,radial glia 1
SLC30A3_ENSTGUG00000027834.1,0.0,,,,,,SLC30A3_ENSTGUG00000027834.1,radial glia 1
GTF3C2_ENSTGUG00000014901.2,0.0,,,,,,GTF3C2_ENSTGUG00000014901.2,radial glia 1
EIF2B4_ENSTGUG00000014831.2,0.0,,,,,,EIF2B4_ENSTGUG00000014831.2,radial glia 1
STUM_ENSTGUG00000019558.1,0.0,,,,,,STUM_ENSTGUG00000019558.1,radial glia 1
LRATD1_ENSTGUG00000013091.2,0.0,,,,,,LRATD1_ENSTGUG00000013091.2,radial glia 1
_ENSTGUG00000014780.2,0.0,,,,,,_ENSTGUG00000014780.2,radial glia 1
