,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster,number_of_subsamples
0,CFD_ENSTGUG00000000656.2,14.418241578082647,-1.1899794062521802,0.1625091501959782,43.91874118250576,3.4229557120819426e-11,4.963285782518816e-09,CFD_ENSTGUG00000000656.2,mural / vascular endothelial cells 1,10
1,_ENSTGUG00000017273.2,1.6217641765004036,-4.422053644069353,0.562219506238497,46.59439938844275,8.730943161787686e-12,2.531973516918429e-09,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
2,CFD_ENSTGUG00000000656.2,15.073853335685811,-1.189519470916951,0.17755477882893664,34.948329732485945,3.3857170999721737e-09,4.926218380459514e-07,CFD_ENSTGUG00000000656.2,mural / vascular endothelial cells 1,10
3,_ENSTGUG00000017273.2,1.5522387290956283,-4.833259589191787,0.6167620533384536,51.28519229143848,7.987587785917086e-13,2.324388045701872e-10,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
4,ST8SIA6_ENSTGUG00000001296.2,2.6028249929099103,1.3509980338853913,0.20132844029643146,42.859923370042,5.880304239764034e-11,6.615342269734538e-09,ST8SIA6_ENSTGUG00000001296.2,mural / vascular endothelial cells 1,10
5,_ENSTGUG00000017273.2,1.4587327570143682,-3.199506649211601,0.3822578616718457,69.44591390986346,7.85389331961234e-17,1.767125996912777e-14,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
6,CFD_ENSTGUG00000000656.2,14.455705114084484,-1.0605690103655616,0.15582690310236402,38.13839027592303,6.590068298727588e-10,9.588549374648637e-08,CFD_ENSTGUG00000000656.2,mural / vascular endothelial cells 1,10
7,_ENSTGUG00000017273.2,1.4687423418936725,-5.374403378310144,0.7175395014290876,49.053077895595436,2.4912899996231518e-12,7.249653898903372e-10,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
8,_ENSTGUG00000017273.2,1.7817857947015536,-5.262856252186222,0.6341577897746461,59.45504648772703,1.2511982688381658e-14,4.3729379495893896e-11,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
9,_ENSTGUG00000017273.2,1.5693546545314163,-3.915079504987357,0.4327807490102143,92.70135570961772,6.081190507108215e-22,1.3682678640993484e-19,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
10,_ENSTGUG00000017273.2,1.4287821274320176,-3.9397046349647256,0.5177548368399827,45.452149569602064,1.5641377810444526e-11,3.519310007350017e-09,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
11,CFD_ENSTGUG00000000656.2,14.29288941143642,-1.164372840775164,0.16890161124925795,37.90755006676318,7.417762012514437e-10,8.344982264078745e-08,CFD_ENSTGUG00000000656.2,mural / vascular endothelial cells 1,10
12,_ENSTGUG00000017273.2,1.3934567196019143,-4.0487711733697065,0.5300037424617773,52.85963845676008,3.582562969441228e-13,8.060766681242762e-11,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
13,_ENSTGUG00000004487.2,1.2931382172606125,-1.7037853866728947,0.2861060220448685,33.59599650334371,6.783219723651384e-09,7.631122189107808e-07,_ENSTGUG00000004487.2,mural / vascular endothelial cells 1,10
14,_ENSTGUG00000017273.2,1.607217241192317,-4.704860052996375,0.5568485505160644,67.88832612936396,1.7302253126003302e-16,3.8930069533507424e-14,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
15,CFD_ENSTGUG00000000656.2,14.242878465737341,-1.2631932618522541,0.16416063337368764,48.439162200902274,3.4069600028694644e-12,3.832830003228148e-10,CFD_ENSTGUG00000000656.2,mural / vascular endothelial cells 1,10
16,_ENSTGUG00000017273.2,1.5663700132333505,-3.8747980003756672,0.4409954679033513,82.98305863809135,8.275964241888513e-20,1.862091954424916e-17,_ENSTGUG00000017273.2,mural / vascular endothelial cells 1,10
