,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
_ENSTGUG00000028024.1,0.0,,,,,,_ENSTGUG00000028024.1,oligodendrocyte precursor cells
_ENSTGUG00000024088.1,0.0,,,,,,_ENSTGUG00000024088.1,oligodendrocyte precursor cells
CEP120_ENSTGUG00000001104.2,0.0,,,,,,CEP120_ENSTGUG00000001104.2,oligodendrocyte precursor cells
C9orf85_ENSTGUG00000000835.2,0.0,,,,,,C9orf85_ENSTGUG00000000835.2,oligodendrocyte precursor cells
FAM174A_ENSTGUG00000000892.2,0.0,,,,,,FAM174A_ENSTGUG00000000892.2,oligodendrocyte precursor cells
_ENSTGUG00000001649.2,0.0,,,,,,_ENSTGUG00000001649.2,oligodendrocyte precursor cells
ST8SIA4_ENSTGUG00000000894.2,0.0,,,,,,ST8SIA4_ENSTGUG00000000894.2,oligodendrocyte precursor cells
TMC1_ENSTGUG00000000808.2,0.0,,,,,,TMC1_ENSTGUG00000000808.2,oligodendrocyte precursor cells
_ENSTGUG00000020217.1,0.0,,,,,,_ENSTGUG00000020217.1,oligodendrocyte precursor cells
TPGS2_ENSTGUG00000001655.2,0.0,,,,,,TPGS2_ENSTGUG00000001655.2,oligodendrocyte precursor cells
_ENSTGUG00000001664.2,0.0,,,,,,_ENSTGUG00000001664.2,oligodendrocyte precursor cells
AQP3_ENSTGUG00000001667.2,0.0,,,,,,AQP3_ENSTGUG00000001667.2,oligodendrocyte precursor cells
_ENSTGUG00000020293.1,0.0,,,,,,_ENSTGUG00000020293.1,oligodendrocyte precursor cells
NOL6_ENSTGUG00000001674.2,0.0,,,,,,NOL6_ENSTGUG00000001674.2,oligodendrocyte precursor cells
PAM_ENSTGUG00000000903.2,0.0,,,,,,PAM_ENSTGUG00000000903.2,oligodendrocyte precursor cells
PRR16_ENSTGUG00000001152.2,0.0,,,,,,PRR16_ENSTGUG00000001152.2,oligodendrocyte precursor cells
PSAT1_ENSTGUG00000003373.2,0.0,,,,,,PSAT1_ENSTGUG00000003373.2,oligodendrocyte precursor cells
TNFAIP8_ENSTGUG00000017552.2,0.0,,,,,,TNFAIP8_ENSTGUG00000017552.2,oligodendrocyte precursor cells
_ENSTGUG00000001951.2,0.0,,,,,,_ENSTGUG00000001951.2,oligodendrocyte precursor cells
PGGT1B_ENSTGUG00000029509.1,0.0,,,,,,PGGT1B_ENSTGUG00000029509.1,oligodendrocyte precursor cells
_ENSTGUG00000020848.1,0.0,,,,,,_ENSTGUG00000020848.1,oligodendrocyte precursor cells
_ENSTGUG00000029028.1,0.0,,,,,,_ENSTGUG00000029028.1,oligodendrocyte precursor cells
_ENSTGUG00000028548.1,0.0,,,,,,_ENSTGUG00000028548.1,oligodendrocyte precursor cells
RAD1_ENSTGUG00000001960.2,0.0,,,,,,RAD1_ENSTGUG00000001960.2,oligodendrocyte precursor cells
_ENSTGUG00000025071.1,0.0,,,,,,_ENSTGUG00000025071.1,oligodendrocyte precursor cells
ANXA1_ENSTGUG00000000793.2,0.0,,,,,,ANXA1_ENSTGUG00000000793.2,oligodendrocyte precursor cells
AGXT2_ENSTGUG00000001974.2,0.0,,,,,,AGXT2_ENSTGUG00000001974.2,oligodendrocyte precursor cells
ELAVL2_ENSTGUG00000001349.2,0.0,,,,,,ELAVL2_ENSTGUG00000001349.2,oligodendrocyte precursor cells
_ENSTGUG00000025710.1,0.0,,,,,,_ENSTGUG00000025710.1,oligodendrocyte precursor cells
TEK_ENSTGUG00000001382.2,0.0,,,,,,TEK_ENSTGUG00000001382.2,oligodendrocyte precursor cells
_ENSTGUG00000017026.2,0.0,,,,,,_ENSTGUG00000017026.2,oligodendrocyte precursor cells
_ENSTGUG00000023578.1,0.0,,,,,,_ENSTGUG00000023578.1,oligodendrocyte precursor cells
FAM219A_ENSTGUG00000021477.1,0.0,,,,,,FAM219A_ENSTGUG00000021477.1,oligodendrocyte precursor cells
RGMB_ENSTGUG00000001184.2,0.0,,,,,,RGMB_ENSTGUG00000001184.2,oligodendrocyte precursor cells
IL7R_ENSTGUG00000001996.2,0.0,,,,,,IL7R_ENSTGUG00000001996.2,oligodendrocyte precursor cells
SIGMAR1_ENSTGUG00000022092.1,0.0,,,,,,SIGMAR1_ENSTGUG00000022092.1,oligodendrocyte precursor cells
CARNMT1_ENSTGUG00000000768.2,0.0,,,,,,CARNMT1_ENSTGUG00000000768.2,oligodendrocyte precursor cells
LINGO2_ENSTGUG00000001404.2,0.0,,,,,,LINGO2_ENSTGUG00000001404.2,oligodendrocyte precursor cells
CNTFR_ENSTGUG00000001751.2,1.0,-3.848706002880957e-15,4.051982916760735,0.0,1.0,1.0,CNTFR_ENSTGUG00000001751.2,oligodendrocyte precursor cells
SLC1A3_ENSTGUG00000002032.2,5.5,-0.24319986176882247,3.802981575920747,0.004058165453511009,0.9492061331865891,1.0,SLC1A3_ENSTGUG00000002032.2,oligodendrocyte precursor cells
ARSK_ENSTGUG00000000742.2,0.0,,,,,,ARSK_ENSTGUG00000000742.2,oligodendrocyte precursor cells
MCTP1_ENSTGUG00000000728.2,0.0,,,,,,MCTP1_ENSTGUG00000000728.2,oligodendrocyte precursor cells
B4GALT1_ENSTGUG00000023510.1,0.0,,,,,,B4GALT1_ENSTGUG00000023510.1,oligodendrocyte precursor cells
_ENSTGUG00000027518.1,0.0,,,,,,_ENSTGUG00000027518.1,oligodendrocyte precursor cells
PHF24_ENSTGUG00000001754.2,0.0,,,,,,PHF24_ENSTGUG00000001754.2,oligodendrocyte precursor cells
WDR70_ENSTGUG00000002097.2,0.0,,,,,,WDR70_ENSTGUG00000002097.2,oligodendrocyte precursor cells
GDNF_ENSTGUG00000019278.1,0.0,,,,,,GDNF_ENSTGUG00000019278.1,oligodendrocyte precursor cells
_ENSTGUG00000020944.1,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,1.0,_ENSTGUG00000020944.1,oligodendrocyte precursor cells
ACAA2_ENSTGUG00000000058.2,0.0,,,,,,ACAA2_ENSTGUG00000000058.2,oligodendrocyte precursor cells
LIPG_ENSTGUG00000000061.2,0.0,,,,,,LIPG_ENSTGUG00000000061.2,oligodendrocyte precursor cells
ADGRV1_ENSTGUG00000000694.2,0.0,,,,,,ADGRV1_ENSTGUG00000000694.2,oligodendrocyte precursor cells
MAPK4_ENSTGUG00000020659.1,0.0,,,,,,MAPK4_ENSTGUG00000020659.1,oligodendrocyte precursor cells
GRP_ENSTGUG00000023555.1,0.0,,,,,,GRP_ENSTGUG00000023555.1,oligodendrocyte precursor cells
FYB1_ENSTGUG00000002137.2,0.0,,,,,,FYB1_ENSTGUG00000002137.2,oligodendrocyte precursor cells
DAB2_ENSTGUG00000002156.2,0.0,,,,,,DAB2_ENSTGUG00000002156.2,oligodendrocyte precursor cells
PTGER4_ENSTGUG00000002168.2,0.0,,,,,,PTGER4_ENSTGUG00000002168.2,oligodendrocyte precursor cells
C7_ENSTGUG00000002197.2,0.0,,,,,,C7_ENSTGUG00000002197.2,oligodendrocyte precursor cells
MBLAC2_ENSTGUG00000021825.1,0.0,,,,,,MBLAC2_ENSTGUG00000021825.1,oligodendrocyte precursor cells
_ENSTGUG00000029582.1,0.0,,,,,,_ENSTGUG00000029582.1,oligodendrocyte precursor cells
MEF2C_ENSTGUG00000023398.1,0.0,,,,,,MEF2C_ENSTGUG00000023398.1,oligodendrocyte precursor cells
_ENSTGUG00000025596.1,0.0,,,,,,_ENSTGUG00000025596.1,oligodendrocyte precursor cells
FECH_ENSTGUG00000025498.1,0.0,,,,,,FECH_ENSTGUG00000025498.1,oligodendrocyte precursor cells
TMEM161B_ENSTGUG00000000669.2,0.0,,,,,,TMEM161B_ENSTGUG00000000669.2,oligodendrocyte precursor cells
_ENSTGUG00000019201.1,0.0,,,,,,_ENSTGUG00000019201.1,oligodendrocyte precursor cells
ONECUT2_ENSTGUG00000029312.1,0.0,,,,,,ONECUT2_ENSTGUG00000029312.1,oligodendrocyte precursor cells
ST8SIA3_ENSTGUG00000019606.1,0.0,,,,,,ST8SIA3_ENSTGUG00000019606.1,oligodendrocyte precursor cells
ZNF366_ENSTGUG00000005717.2,0.0,,,,,,ZNF366_ENSTGUG00000005717.2,oligodendrocyte precursor cells
PTCD2_ENSTGUG00000005705.2,0.0,,,,,,PTCD2_ENSTGUG00000005705.2,oligodendrocyte precursor cells
WDR7_ENSTGUG00000017505.2,0.0,,,,,,WDR7_ENSTGUG00000017505.2,oligodendrocyte precursor cells
PCSK1_ENSTGUG00000006229.2,0.0,,,,,,PCSK1_ENSTGUG00000006229.2,oligodendrocyte precursor cells
DOCK8_ENSTGUG00000005550.2,0.0,,,,,,DOCK8_ENSTGUG00000005550.2,oligodendrocyte precursor cells
_ENSTGUG00000006284.2,0.0,,,,,,_ENSTGUG00000006284.2,oligodendrocyte precursor cells
_ENSTGUG00000006307.2,0.0,,,,,,_ENSTGUG00000006307.2,oligodendrocyte precursor cells
FKTN_ENSTGUG00000006322.2,0.0,,,,,,FKTN_ENSTGUG00000006322.2,oligodendrocyte precursor cells
VLDLR_ENSTGUG00000005386.2,0.0,,,,,,VLDLR_ENSTGUG00000005386.2,oligodendrocyte precursor cells
SLC12A2_ENSTGUG00000006546.2,0.0,,,,,,SLC12A2_ENSTGUG00000006546.2,oligodendrocyte precursor cells
_ENSTGUG00000021400.1,0.0,,,,,,_ENSTGUG00000021400.1,oligodendrocyte precursor cells
FBN2_ENSTGUG00000006641.2,0.0,,,,,,FBN2_ENSTGUG00000006641.2,oligodendrocyte precursor cells
MINAR2_ENSTGUG00000018154.2,0.0,,,,,,MINAR2_ENSTGUG00000018154.2,oligodendrocyte precursor cells
SLC1A1_ENSTGUG00000005214.2,0.0,,,,,,SLC1A1_ENSTGUG00000005214.2,oligodendrocyte precursor cells
EFNA5_ENSTGUG00000023724.1,0.0,,,,,,EFNA5_ENSTGUG00000023724.1,oligodendrocyte precursor cells
SLC44A1_ENSTGUG00000000337.2,0.0,,,,,,SLC44A1_ENSTGUG00000000337.2,oligodendrocyte precursor cells
FBXL17_ENSTGUG00000000961.2,0.0,,,,,,FBXL17_ENSTGUG00000000961.2,oligodendrocyte precursor cells
RCL1_ENSTGUG00000005138.2,0.0,,,,,,RCL1_ENSTGUG00000005138.2,oligodendrocyte precursor cells
ABCA1_ENSTGUG00000000310.2,0.0,,,,,,ABCA1_ENSTGUG00000000310.2,oligodendrocyte precursor cells
EDIL3_ENSTGUG00000006826.2,0.75,-1.9859514352586054,4.671064581880068,0.13366246686508276,0.7146644866897169,1.0,EDIL3_ENSTGUG00000006826.2,oligodendrocyte precursor cells
_ENSTGUG00000025719.1,0.0,,,,,,_ENSTGUG00000025719.1,oligodendrocyte precursor cells
VCAN_ENSTGUG00000006883.2,0.75,-1.9859514352586054,4.671064581880068,0.13366246686508276,0.7146644866897169,1.0,VCAN_ENSTGUG00000006883.2,oligodendrocyte precursor cells
_ENSTGUG00000021066.1,0.0,,,,,,_ENSTGUG00000021066.1,oligodendrocyte precursor cells
_ENSTGUG00000024306.1,0.0,,,,,,_ENSTGUG00000024306.1,oligodendrocyte precursor cells
MLANA_ENSTGUG00000025611.1,0.0,,,,,,MLANA_ENSTGUG00000025611.1,oligodendrocyte precursor cells
_ENSTGUG00000026282.1,1.0,-3.848706002880957e-15,4.051982916760735,0.0,1.0,1.0,_ENSTGUG00000026282.1,oligodendrocyte precursor cells
_ENSTGUG00000000135.2,0.0,,,,,,_ENSTGUG00000000135.2,oligodendrocyte precursor cells
CPLX1_ENSTGUG00000028850.1,0.0,,,,,,CPLX1_ENSTGUG00000028850.1,oligodendrocyte precursor cells
GNE_ENSTGUG00000000120.2,0.0,,,,,,GNE_ENSTGUG00000000120.2,oligodendrocyte precursor cells
LNPEP_ENSTGUG00000000082.2,0.0,,,,,,LNPEP_ENSTGUG00000000082.2,oligodendrocyte precursor cells
LHFPL2_ENSTGUG00000003844.2,0.0,,,,,,LHFPL2_ENSTGUG00000003844.2,oligodendrocyte precursor cells
ARSB_ENSTGUG00000003818.2,0.0,,,,,,ARSB_ENSTGUG00000003818.2,oligodendrocyte precursor cells
AUH_ENSTGUG00000000418.2,0.0,,,,,,AUH_ENSTGUG00000000418.2,oligodendrocyte precursor cells
SYK_ENSTGUG00000000422.2,0.0,,,,,,SYK_ENSTGUG00000000422.2,oligodendrocyte precursor cells
HOMER1_ENSTGUG00000003711.2,0.0,,,,,,HOMER1_ENSTGUG00000003711.2,oligodendrocyte precursor cells
DIRAS2_ENSTGUG00000028424.1,0.0,,,,,,DIRAS2_ENSTGUG00000028424.1,oligodendrocyte precursor cells
GADD45G_ENSTGUG00000020252.1,0.0,,,,,,GADD45G_ENSTGUG00000020252.1,oligodendrocyte precursor cells
_ENSTGUG00000004554.2,0.0,,,,,,_ENSTGUG00000004554.2,oligodendrocyte precursor cells
SNAPC3_ENSTGUG00000004548.2,0.0,,,,,,SNAPC3_ENSTGUG00000004548.2,oligodendrocyte precursor cells
_ENSTGUG00000003565.2,0.0,,,,,,_ENSTGUG00000003565.2,oligodendrocyte precursor cells
SERINC5_ENSTGUG00000003543.2,0.0,,,,,,SERINC5_ENSTGUG00000003543.2,oligodendrocyte precursor cells
CKS2_ENSTGUG00000000446.2,1.75,0.4916999181367707,3.9369594103038796,0.01517365187360653,0.9019634714984839,1.0,CKS2_ENSTGUG00000000446.2,oligodendrocyte precursor cells
SHC3_ENSTGUG00000000448.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,SHC3_ENSTGUG00000000448.2,oligodendrocyte precursor cells
S1PR3_ENSTGUG00000028341.1,0.0,,,,,,S1PR3_ENSTGUG00000028341.1,oligodendrocyte precursor cells
NXNL2_ENSTGUG00000000467.2,0.0,,,,,,NXNL2_ENSTGUG00000000467.2,oligodendrocyte precursor cells
GCNT1_ENSTGUG00000003503.2,0.0,,,,,,GCNT1_ENSTGUG00000003503.2,oligodendrocyte precursor cells
SH3GL2_ENSTGUG00000004460.2,0.0,,,,,,SH3GL2_ENSTGUG00000004460.2,oligodendrocyte precursor cells
MFSD14B_ENSTGUG00000000471.2,0.0,,,,,,MFSD14B_ENSTGUG00000000471.2,oligodendrocyte precursor cells
_ENSTGUG00000000478.2,0.0,,,,,,_ENSTGUG00000000478.2,oligodendrocyte precursor cells
CRHBP_ENSTGUG00000004054.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,1.0,CRHBP_ENSTGUG00000004054.2,oligodendrocyte precursor cells
HABP4_ENSTGUG00000000508.2,0.0,,,,,,HABP4_ENSTGUG00000000508.2,oligodendrocyte precursor cells
_ENSTGUG00000000524.2,0.0,,,,,,_ENSTGUG00000000524.2,oligodendrocyte precursor cells
F2RL2_ENSTGUG00000004113.2,0.0,,,,,,F2RL2_ENSTGUG00000004113.2,oligodendrocyte precursor cells
SV2C_ENSTGUG00000004114.2,0.0,,,,,,SV2C_ENSTGUG00000004114.2,oligodendrocyte precursor cells
_ENSTGUG00000000598.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,1.0,_ENSTGUG00000000598.2,oligodendrocyte precursor cells
MED18_ENSTGUG00000006132.2,0.0,,,,,,MED18_ENSTGUG00000006132.2,oligodendrocyte precursor cells
DAPK1_ENSTGUG00000000606.2,0.0,,,,,,DAPK1_ENSTGUG00000000606.2,oligodendrocyte precursor cells
FAM169A_ENSTGUG00000006055.2,0.0,,,,,,FAM169A_ENSTGUG00000006055.2,oligodendrocyte precursor cells
MAMDC2_ENSTGUG00000000888.2,0.0,,,,,,MAMDC2_ENSTGUG00000000888.2,oligodendrocyte precursor cells
KLF9_ENSTGUG00000024149.1,0.0,,,,,,KLF9_ENSTGUG00000024149.1,oligodendrocyte precursor cells
TRPM3_ENSTGUG00000000853.2,0.0,,,,,,TRPM3_ENSTGUG00000000853.2,oligodendrocyte precursor cells
C5orf51_ENSTGUG00000002256.2,0.0,,,,,,C5orf51_ENSTGUG00000002256.2,oligodendrocyte precursor cells
FBXO4_ENSTGUG00000002262.2,0.0,,,,,,FBXO4_ENSTGUG00000002262.2,oligodendrocyte precursor cells
GHR_ENSTGUG00000002265.2,0.0,,,,,,GHR_ENSTGUG00000002265.2,oligodendrocyte precursor cells
HCN1_ENSTGUG00000002345.2,0.0,,,,,,HCN1_ENSTGUG00000002345.2,oligodendrocyte precursor cells
ITGA1_ENSTGUG00000002382.2,0.0,,,,,,ITGA1_ENSTGUG00000002382.2,oligodendrocyte precursor cells
PELO_ENSTGUG00000002416.2,0.0,,,,,,PELO_ENSTGUG00000002416.2,oligodendrocyte precursor cells
FST_ENSTGUG00000002425.2,0.0,,,,,,FST_ENSTGUG00000002425.2,oligodendrocyte precursor cells
HSPB3_ENSTGUG00000002451.2,0.0,,,,,,HSPB3_ENSTGUG00000002451.2,oligodendrocyte precursor cells
_ENSTGUG00000025191.1,0.0,,,,,,_ENSTGUG00000025191.1,oligodendrocyte precursor cells
GZMA_ENSTGUG00000002454.2,0.0,,,,,,GZMA_ENSTGUG00000002454.2,oligodendrocyte precursor cells
PLK2_ENSTGUG00000002609.2,0.0,,,,,,PLK2_ENSTGUG00000002609.2,oligodendrocyte precursor cells
RAB3C_ENSTGUG00000021490.1,0.0,,,,,,RAB3C_ENSTGUG00000021490.1,oligodendrocyte precursor cells
_ENSTGUG00000020988.1,0.0,,,,,,_ENSTGUG00000020988.1,oligodendrocyte precursor cells
NDUFAF2_ENSTGUG00000002710.2,0.0,,,,,,NDUFAF2_ENSTGUG00000002710.2,oligodendrocyte precursor cells
_ENSTGUG00000002776.2,0.0,,,,,,_ENSTGUG00000002776.2,oligodendrocyte precursor cells
NLN_ENSTGUG00000002870.2,0.0,,,,,,NLN_ENSTGUG00000002870.2,oligodendrocyte precursor cells
LIAS_ENSTGUG00000008840.2,0.0,,,,,,LIAS_ENSTGUG00000008840.2,oligodendrocyte precursor cells
RBM47_ENSTGUG00000008705.2,0.0,,,,,,RBM47_ENSTGUG00000008705.2,oligodendrocyte precursor cells
_ENSTGUG00000019865.1,0.0,,,,,,_ENSTGUG00000019865.1,oligodendrocyte precursor cells
EGR4_ENSTGUG00000023104.1,0.0,,,,,,EGR4_ENSTGUG00000023104.1,oligodendrocyte precursor cells
_ENSTGUG00000026057.1,0.0,,,,,,_ENSTGUG00000026057.1,oligodendrocyte precursor cells
BEND4_ENSTGUG00000008584.2,0.0,,,,,,BEND4_ENSTGUG00000008584.2,oligodendrocyte precursor cells
ATP8A1_ENSTGUG00000008483.2,0.0,,,,,,ATP8A1_ENSTGUG00000008483.2,oligodendrocyte precursor cells
PDE5A_ENSTGUG00000001899.2,0.0,,,,,,PDE5A_ENSTGUG00000001899.2,oligodendrocyte precursor cells
KCTD8_ENSTGUG00000028879.1,0.0,,,,,,KCTD8_ENSTGUG00000028879.1,oligodendrocyte precursor cells
_ENSTGUG00000022728.1,0.0,,,,,,_ENSTGUG00000022728.1,oligodendrocyte precursor cells
YIPF7_ENSTGUG00000008462.2,0.0,,,,,,YIPF7_ENSTGUG00000008462.2,oligodendrocyte precursor cells
_ENSTGUG00000026873.1,0.0,,,,,,_ENSTGUG00000026873.1,oligodendrocyte precursor cells
CYP26B1_ENSTGUG00000029374.1,0.0,,,,,,CYP26B1_ENSTGUG00000029374.1,oligodendrocyte precursor cells
GABRG1_ENSTGUG00000027953.1,0.0,,,,,,GABRG1_ENSTGUG00000027953.1,oligodendrocyte precursor cells
GABRA4_ENSTGUG00000008347.2,0.0,,,,,,GABRA4_ENSTGUG00000008347.2,oligodendrocyte precursor cells
_ENSTGUG00000026205.1,0.0,,,,,,_ENSTGUG00000026205.1,oligodendrocyte precursor cells
METTL14_ENSTGUG00000001867.2,0.0,,,,,,METTL14_ENSTGUG00000001867.2,oligodendrocyte precursor cells
CORIN_ENSTGUG00000008187.2,0.0,,,,,,CORIN_ENSTGUG00000008187.2,oligodendrocyte precursor cells
EBF4_ENSTGUG00000023041.1,0.0,,,,,,EBF4_ENSTGUG00000023041.1,oligodendrocyte precursor cells
PRSS12_ENSTGUG00000001861.2,0.0,,,,,,PRSS12_ENSTGUG00000001861.2,oligodendrocyte precursor cells
NFXL1_ENSTGUG00000008171.2,0.0,,,,,,NFXL1_ENSTGUG00000008171.2,oligodendrocyte precursor cells
NDST3_ENSTGUG00000001856.2,0.0,,,,,,NDST3_ENSTGUG00000001856.2,oligodendrocyte precursor cells
NAA15_ENSTGUG00000002442.2,0.0,,,,,,NAA15_ENSTGUG00000002442.2,oligodendrocyte precursor cells
NDST4_ENSTGUG00000001847.2,0.0,,,,,,NDST4_ENSTGUG00000001847.2,oligodendrocyte precursor cells
UGT8_ENSTGUG00000001840.2,0.0,,,,,,UGT8_ENSTGUG00000001840.2,oligodendrocyte precursor cells
_ENSTGUG00000002368.2,0.0,,,,,,_ENSTGUG00000002368.2,oligodendrocyte precursor cells
RNF150_ENSTGUG00000029099.1,0.0,,,,,,RNF150_ENSTGUG00000029099.1,oligodendrocyte precursor cells
TBC1D9_ENSTGUG00000002325.2,0.0,,,,,,TBC1D9_ENSTGUG00000002325.2,oligodendrocyte precursor cells
LARP7_ENSTGUG00000001804.2,0.75,1.9860278190651337,4.671101811968941,0.13366247911703688,0.7146644741846436,1.0,LARP7_ENSTGUG00000001804.2,oligodendrocyte precursor cells
KLHL8_ENSTGUG00000002275.2,0.0,,,,,,KLHL8_ENSTGUG00000002275.2,oligodendrocyte precursor cells
SPARCL1_ENSTGUG00000002242.2,0.0,,,,,,SPARCL1_ENSTGUG00000002242.2,oligodendrocyte precursor cells
RASL11B_ENSTGUG00000027603.1,0.0,,,,,,RASL11B_ENSTGUG00000027603.1,oligodendrocyte precursor cells
_ENSTGUG00000026440.1,0.0,,,,,,_ENSTGUG00000026440.1,oligodendrocyte precursor cells
_ENSTGUG00000022611.1,0.0,,,,,,_ENSTGUG00000022611.1,oligodendrocyte precursor cells
SPP1_ENSTGUG00000002233.2,0.0,,,,,,SPP1_ENSTGUG00000002233.2,oligodendrocyte precursor cells
PARM1_ENSTGUG00000020184.1,0.0,,,,,,PARM1_ENSTGUG00000020184.1,oligodendrocyte precursor cells
CPXM1_ENSTGUG00000020261.1,0.0,,,,,,CPXM1_ENSTGUG00000020261.1,oligodendrocyte precursor cells
SGCZ_ENSTGUG00000019804.1,0.0,,,,,,SGCZ_ENSTGUG00000019804.1,oligodendrocyte precursor cells
WFS1_ENSTGUG00000010045.2,0.0,,,,,,WFS1_ENSTGUG00000010045.2,oligodendrocyte precursor cells
ALB_ENSTGUG00000001572.2,0.0,,,,,,ALB_ENSTGUG00000001572.2,oligodendrocyte precursor cells
_ENSTGUG00000027254.1,0.0,,,,,,_ENSTGUG00000027254.1,oligodendrocyte precursor cells
_ENSTGUG00000015484.2,0.0,,,,,,_ENSTGUG00000015484.2,oligodendrocyte precursor cells
PLAC8_ENSTGUG00000002199.2,0.0,,,,,,PLAC8_ENSTGUG00000002199.2,oligodendrocyte precursor cells
TUSC3_ENSTGUG00000007309.2,0.0,,,,,,TUSC3_ENSTGUG00000007309.2,oligodendrocyte precursor cells
HPSE_ENSTGUG00000002169.2,0.0,,,,,,HPSE_ENSTGUG00000002169.2,oligodendrocyte precursor cells
SMIM18_ENSTGUG00000029751.1,0.0,,,,,,SMIM18_ENSTGUG00000029751.1,oligodendrocyte precursor cells
MICU3_ENSTGUG00000007281.2,0.0,,,,,,MICU3_ENSTGUG00000007281.2,oligodendrocyte precursor cells
SPOCK3_ENSTGUG00000006005.2,2.5,-0.5849613122998095,3.8739395535682277,0.022672353501441478,0.8803122334934597,1.0,SPOCK3_ENSTGUG00000006005.2,oligodendrocyte precursor cells
_ENSTGUG00000001543.2,0.0,,,,,,_ENSTGUG00000001543.2,oligodendrocyte precursor cells
_ENSTGUG00000007756.2,4.75,-0.791786647950145,3.8163177089450255,0.042377310522159206,0.8369022240367454,1.0,_ENSTGUG00000007756.2,oligodendrocyte precursor cells
_ENSTGUG00000002133.2,0.0,,,,,,_ENSTGUG00000002133.2,oligodendrocyte precursor cells
TLL1_ENSTGUG00000005951.2,0.0,,,,,,TLL1_ENSTGUG00000005951.2,oligodendrocyte precursor cells
ZDHHC2_ENSTGUG00000007260.2,0.0,,,,,,ZDHHC2_ENSTGUG00000007260.2,oligodendrocyte precursor cells
NKX6-1_ENSTGUG00000002130.2,0.0,,,,,,NKX6-1_ENSTGUG00000002130.2,oligodendrocyte precursor cells
CDS1_ENSTGUG00000002118.2,0.0,,,,,,CDS1_ENSTGUG00000002118.2,oligodendrocyte precursor cells
VPS37A_ENSTGUG00000007239.2,0.0,,,,,,VPS37A_ENSTGUG00000007239.2,oligodendrocyte precursor cells
KIT_ENSTGUG00000007686.2,0.0,,,,,,KIT_ENSTGUG00000007686.2,oligodendrocyte precursor cells
FGF5_ENSTGUG00000026235.1,0.0,,,,,,FGF5_ENSTGUG00000026235.1,oligodendrocyte precursor cells
SCLT1_ENSTGUG00000002115.2,0.0,,,,,,SCLT1_ENSTGUG00000002115.2,oligodendrocyte precursor cells
PRDM8_ENSTGUG00000021340.1,0.0,,,,,,PRDM8_ENSTGUG00000021340.1,oligodendrocyte precursor cells
MTMR7_ENSTGUG00000007209.2,0.0,,,,,,MTMR7_ENSTGUG00000007209.2,oligodendrocyte precursor cells
TMEM192_ENSTGUG00000005843.2,0.0,,,,,,TMEM192_ENSTGUG00000005843.2,oligodendrocyte precursor cells
ANTXR2_ENSTGUG00000001523.2,0.0,,,,,,ANTXR2_ENSTGUG00000001523.2,oligodendrocyte precursor cells
JADE1_ENSTGUG00000002104.2,0.0,,,,,,JADE1_ENSTGUG00000002104.2,oligodendrocyte precursor cells
SLC7A2_ENSTGUG00000007182.2,0.0,,,,,,SLC7A2_ENSTGUG00000007182.2,oligodendrocyte precursor cells
PAQR3_ENSTGUG00000001520.2,0.0,,,,,,PAQR3_ENSTGUG00000001520.2,oligodendrocyte precursor cells
PDGFRL_ENSTGUG00000007172.2,0.0,,,,,,PDGFRL_ENSTGUG00000007172.2,oligodendrocyte precursor cells
MARCHF1_ENSTGUG00000028514.1,0.0,,,,,,MARCHF1_ENSTGUG00000028514.1,oligodendrocyte precursor cells
LARP1B_ENSTGUG00000002098.2,0.0,,,,,,LARP1B_ENSTGUG00000002098.2,oligodendrocyte precursor cells
NPY5R_ENSTGUG00000018793.1,0.0,,,,,,NPY5R_ENSTGUG00000018793.1,oligodendrocyte precursor cells
FGFR3_ENSTGUG00000010583.2,0.75,1.9860278190651337,4.671101811968941,0.13366247911703688,0.7146644741846436,1.0,FGFR3_ENSTGUG00000010583.2,oligodendrocyte precursor cells
NPY1R_ENSTGUG00000005806.2,0.0,,,,,,NPY1R_ENSTGUG00000005806.2,oligodendrocyte precursor cells
_ENSTGUG00000007555.2,0.0,,,,,,_ENSTGUG00000007555.2,oligodendrocyte precursor cells
_ENSTGUG00000001743.2,0.0,,,,,,_ENSTGUG00000001743.2,oligodendrocyte precursor cells
LETM1_ENSTGUG00000010569.2,0.0,,,,,,LETM1_ENSTGUG00000010569.2,oligodendrocyte precursor cells
ABHD18_ENSTGUG00000002090.2,0.0,,,,,,ABHD18_ENSTGUG00000002090.2,oligodendrocyte precursor cells
FSTL5_ENSTGUG00000005764.2,1.0,-3.848706002880957e-15,4.051982916760735,0.0,1.0,1.0,FSTL5_ENSTGUG00000005764.2,oligodendrocyte precursor cells
SLC7A11_ENSTGUG00000001504.2,0.0,,,,,,SLC7A11_ENSTGUG00000001504.2,oligodendrocyte precursor cells
STK32B_ENSTGUG00000009953.2,0.0,,,,,,STK32B_ENSTGUG00000009953.2,oligodendrocyte precursor cells
FGL1_ENSTGUG00000007134.2,0.0,,,,,,FGL1_ENSTGUG00000007134.2,oligodendrocyte precursor cells
