,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
QPCT_ENSTGUG00000008529.2,0.0,,,,,,QPCT_ENSTGUG00000008529.2,microglia 3 / radial glia
HSF2_ENSTGUG00000011838.2,0.0,,,,,,HSF2_ENSTGUG00000011838.2,microglia 3 / radial glia
CRIM1_ENSTGUG00000008626.2,0.0,,,,,,CRIM1_ENSTGUG00000008626.2,microglia 3 / radial glia
_ENSTGUG00000025149.1,0.0,,,,,,_ENSTGUG00000025149.1,microglia 3 / radial glia
CYP1B1_ENSTGUG00000029201.1,0.0,,,,,,CYP1B1_ENSTGUG00000029201.1,microglia 3 / radial glia
CDC42EP3_ENSTGUG00000008820.2,0.0,,,,,,CDC42EP3_ENSTGUG00000008820.2,microglia 3 / radial glia
SAYSD1_ENSTGUG00000021592.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,SAYSD1_ENSTGUG00000021592.1,microglia 3 / radial glia
KCNK5_ENSTGUG00000007722.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,KCNK5_ENSTGUG00000007722.2,microglia 3 / radial glia
SLC24A3_ENSTGUG00000007669.2,0.0,,,,,,SLC24A3_ENSTGUG00000007669.2,microglia 3 / radial glia
SSTR4_ENSTGUG00000027392.1,0.0,,,,,,SSTR4_ENSTGUG00000027392.1,microglia 3 / radial glia
CD93_ENSTGUG00000007522.2,0.0,,,,,,CD93_ENSTGUG00000007522.2,microglia 3 / radial glia
FBLN7_ENSTGUG00000007459.2,0.5,16.030978035416204,243.4809033708318,0.5362614993362929,0.4639862254183788,0.6746767022161076,FBLN7_ENSTGUG00000007459.2,microglia 3 / radial glia
MERTK_ENSTGUG00000007420.2,1.25,-0.507316366876973,4.244419893671381,0.013889458580475633,0.906183700636344,0.9819372276611488,MERTK_ENSTGUG00000007420.2,microglia 3 / radial glia
ANAPC1_ENSTGUG00000007360.2,0.0,,,,,,ANAPC1_ENSTGUG00000007360.2,microglia 3 / radial glia
NPHP1_ENSTGUG00000007320.2,0.0,,,,,,NPHP1_ENSTGUG00000007320.2,microglia 3 / radial glia
_ENSTGUG00000021323.1,0.0,,,,,,_ENSTGUG00000021323.1,microglia 3 / radial glia
MTIF2_ENSTGUG00000007064.2,0.0,,,,,,MTIF2_ENSTGUG00000007064.2,microglia 3 / radial glia
_ENSTGUG00000007062.2,1.0,16.962263233238065,238.56947334967322,0.6678024105059865,0.4138188374811733,0.6746767022161076,_ENSTGUG00000007062.2,microglia 3 / radial glia
EFEMP1_ENSTGUG00000006870.2,0.75,-2.089654430002829,5.101129120872401,0.11836856884758262,0.7308106882011405,0.8716218396552624,EFEMP1_ENSTGUG00000006870.2,microglia 3 / radial glia
CCDC85A_ENSTGUG00000006863.2,0.0,,,,,,CCDC85A_ENSTGUG00000006863.2,microglia 3 / radial glia
_ENSTGUG00000019845.1,0.0,,,,,,_ENSTGUG00000019845.1,microglia 3 / radial glia
BEND6_ENSTGUG00000012798.2,0.0,,,,,,BEND6_ENSTGUG00000012798.2,microglia 3 / radial glia
_ENSTGUG00000022137.1,0.0,,,,,,_ENSTGUG00000022137.1,microglia 3 / radial glia
_ENSTGUG00000029770.1,0.0,,,,,,_ENSTGUG00000029770.1,microglia 3 / radial glia
BCL11A_ENSTGUG00000006790.2,0.0,,,,,,BCL11A_ENSTGUG00000006790.2,microglia 3 / radial glia
_ENSTGUG00000020131.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,_ENSTGUG00000020131.1,microglia 3 / radial glia
_ENSTGUG00000019979.1,0.0,,,,,,_ENSTGUG00000019979.1,microglia 3 / radial glia
PUS10_ENSTGUG00000006727.2,0.0,,,,,,PUS10_ENSTGUG00000006727.2,microglia 3 / radial glia
_ENSTGUG00000006723.2,0.0,,,,,,_ENSTGUG00000006723.2,microglia 3 / radial glia
KIAA1841_ENSTGUG00000006710.2,0.0,,,,,,KIAA1841_ENSTGUG00000006710.2,microglia 3 / radial glia
APMAP_ENSTGUG00000027797.1,0.0,,,,,,APMAP_ENSTGUG00000027797.1,microglia 3 / radial glia
_ENSTGUG00000006040.2,0.0,,,,,,_ENSTGUG00000006040.2,microglia 3 / radial glia
SYNDIG1_ENSTGUG00000006051.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,SYNDIG1_ENSTGUG00000006051.2,microglia 3 / radial glia
RDH14_ENSTGUG00000013127.2,0.5,16.030978035416204,243.4809033708318,0.5362614993362929,0.4639862254183788,0.6746767022161076,RDH14_ENSTGUG00000013127.2,microglia 3 / radial glia
KCNS3_ENSTGUG00000013126.2,0.0,,,,,,KCNS3_ENSTGUG00000013126.2,microglia 3 / radial glia
_ENSTGUG00000029336.1,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,_ENSTGUG00000029336.1,microglia 3 / radial glia
RRBP1_ENSTGUG00000005958.2,0.5,16.369505606490428,272.8419257311997,0.8222477359688813,0.3645237993113143,0.6746767022161076,RRBP1_ENSTGUG00000005958.2,microglia 3 / radial glia
SMC6_ENSTGUG00000013110.2,0.0,,,,,,SMC6_ENSTGUG00000013110.2,microglia 3 / radial glia
MPV17_ENSTGUG00000027242.1,0.0,,,,,,MPV17_ENSTGUG00000027242.1,microglia 3 / radial glia
SNX5_ENSTGUG00000005916.2,0.0,,,,,,SNX5_ENSTGUG00000005916.2,microglia 3 / radial glia
_ENSTGUG00000027142.1,0.0,,,,,,_ENSTGUG00000027142.1,microglia 3 / radial glia
DZANK1_ENSTGUG00000005864.2,0.0,,,,,,DZANK1_ENSTGUG00000005864.2,microglia 3 / radial glia
SLC30A3_ENSTGUG00000027834.1,0.0,,,,,,SLC30A3_ENSTGUG00000027834.1,microglia 3 / radial glia
GTF3C2_ENSTGUG00000014901.2,0.0,,,,,,GTF3C2_ENSTGUG00000014901.2,microglia 3 / radial glia
EIF2B4_ENSTGUG00000014831.2,0.0,,,,,,EIF2B4_ENSTGUG00000014831.2,microglia 3 / radial glia
STUM_ENSTGUG00000019558.1,0.0,,,,,,STUM_ENSTGUG00000019558.1,microglia 3 / radial glia
LRATD1_ENSTGUG00000013091.2,0.0,,,,,,LRATD1_ENSTGUG00000013091.2,microglia 3 / radial glia
_ENSTGUG00000014780.2,0.0,,,,,,_ENSTGUG00000014780.2,microglia 3 / radial glia
LPIN1_ENSTGUG00000013085.2,0.0,,,,,,LPIN1_ENSTGUG00000013085.2,microglia 3 / radial glia
_ENSTGUG00000019838.1,0.0,,,,,,_ENSTGUG00000019838.1,microglia 3 / radial glia
IFT172_ENSTGUG00000014698.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,0.6746767022161076,IFT172_ENSTGUG00000014698.2,microglia 3 / radial glia
GREB1_ENSTGUG00000013081.2,0.0,,,,,,GREB1_ENSTGUG00000013081.2,microglia 3 / radial glia
FNDC4_ENSTGUG00000014667.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,FNDC4_ENSTGUG00000014667.2,microglia 3 / radial glia
CNIH3_ENSTGUG00000004070.2,0.0,,,,,,CNIH3_ENSTGUG00000004070.2,microglia 3 / radial glia
FBXO28_ENSTGUG00000004015.2,0.0,,,,,,FBXO28_ENSTGUG00000004015.2,microglia 3 / radial glia
EXTL3_ENSTGUG00000013330.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,EXTL3_ENSTGUG00000013330.2,microglia 3 / radial glia
INTS9_ENSTGUG00000013325.2,0.0,,,,,,INTS9_ENSTGUG00000013325.2,microglia 3 / radial glia
_ENSTGUG00000022430.1,0.0,,,,,,_ENSTGUG00000022430.1,microglia 3 / radial glia
KCNK12_ENSTGUG00000005557.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,KCNK12_ENSTGUG00000005557.2,microglia 3 / radial glia
HMBOX1_ENSTGUG00000013324.2,0.0,,,,,,HMBOX1_ENSTGUG00000013324.2,microglia 3 / radial glia
_ENSTGUG00000024367.1,0.0,,,,,,_ENSTGUG00000024367.1,microglia 3 / radial glia
_ENSTGUG00000019987.1,0.0,,,,,,_ENSTGUG00000019987.1,microglia 3 / radial glia
EPCAM_ENSTGUG00000005491.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,EPCAM_ENSTGUG00000005491.2,microglia 3 / radial glia
MSRA_ENSTGUG00000013321.2,0.0,,,,,,MSRA_ENSTGUG00000013321.2,microglia 3 / radial glia
NOL10_ENSTGUG00000013047.2,0.0,,,,,,NOL10_ENSTGUG00000013047.2,microglia 3 / radial glia
_ENSTGUG00000013314.2,0.0,,,,,,_ENSTGUG00000013314.2,microglia 3 / radial glia
PINX1_ENSTGUG00000025917.1,0.0,,,,,,PINX1_ENSTGUG00000025917.1,microglia 3 / radial glia
_ENSTGUG00000025398.1,0.0,,,,,,_ENSTGUG00000025398.1,microglia 3 / radial glia
CLIP4_ENSTGUG00000005446.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,CLIP4_ENSTGUG00000005446.2,microglia 3 / radial glia
_ENSTGUG00000020423.1,0.0,,,,,,_ENSTGUG00000020423.1,microglia 3 / radial glia
HPCAL1_ENSTGUG00000013044.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,HPCAL1_ENSTGUG00000013044.2,microglia 3 / radial glia
_ENSTGUG00000020013.1,0.0,,,,,,_ENSTGUG00000020013.1,microglia 3 / radial glia
TAF1B_ENSTGUG00000013037.2,0.0,,,,,,TAF1B_ENSTGUG00000013037.2,microglia 3 / radial glia
ACSS1_ENSTGUG00000005353.2,0.0,,,,,,ACSS1_ENSTGUG00000005353.2,microglia 3 / radial glia
TTBK1_ENSTGUG00000005334.2,0.0,,,,,,TTBK1_ENSTGUG00000005334.2,microglia 3 / radial glia
ITGB1BP1_ENSTGUG00000013015.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,ITGB1BP1_ENSTGUG00000013015.2,microglia 3 / radial glia
TTL_ENSTGUG00000005284.2,0.0,,,,,,TTL_ENSTGUG00000005284.2,microglia 3 / radial glia
POLR1B_ENSTGUG00000005237.2,0.0,,,,,,POLR1B_ENSTGUG00000005237.2,microglia 3 / radial glia
_ENSTGUG00000021865.1,0.0,,,,,,_ENSTGUG00000021865.1,microglia 3 / radial glia
ID2_ENSTGUG00000012998.2,0.0,,,,,,ID2_ENSTGUG00000012998.2,microglia 3 / radial glia
RSAD2_ENSTGUG00000012992.2,0.0,,,,,,RSAD2_ENSTGUG00000012992.2,microglia 3 / radial glia
ENTPD6_ENSTGUG00000005097.2,0.0,,,,,,ENTPD6_ENSTGUG00000005097.2,microglia 3 / radial glia
PPP2R5D_ENSTGUG00000004938.2,0.0,,,,,,PPP2R5D_ENSTGUG00000004938.2,microglia 3 / radial glia
KLHDC3_ENSTGUG00000004902.2,0.0,,,,,,KLHDC3_ENSTGUG00000004902.2,microglia 3 / radial glia
_ENSTGUG00000004900.2,0.0,,,,,,_ENSTGUG00000004900.2,microglia 3 / radial glia
EIPR1_ENSTGUG00000012973.2,0.0,,,,,,EIPR1_ENSTGUG00000012973.2,microglia 3 / radial glia
LRRN4_ENSTGUG00000006475.2,0.0,,,,,,LRRN4_ENSTGUG00000006475.2,microglia 3 / radial glia
FERMT1_ENSTGUG00000006448.2,2.0,-0.7797926718998343,3.1415653241224963,0.057822801612552155,0.8099707838938078,0.9444641054155078,FERMT1_ENSTGUG00000006448.2,microglia 3 / radial glia
MYT1L_ENSTGUG00000012971.2,0.0,,,,,,MYT1L_ENSTGUG00000012971.2,microglia 3 / radial glia
BMP2_ENSTGUG00000018981.1,0.0,,,,,,BMP2_ENSTGUG00000018981.1,microglia 3 / radial glia
PXDN_ENSTGUG00000012962.2,0.0,,,,,,PXDN_ENSTGUG00000012962.2,microglia 3 / radial glia
TMX4_ENSTGUG00000019958.1,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,TMX4_ENSTGUG00000019958.1,microglia 3 / radial glia
EPAS1_ENSTGUG00000003933.2,0.0,,,,,,EPAS1_ENSTGUG00000003933.2,microglia 3 / radial glia
_ENSTGUG00000004797.2,0.0,,,,,,_ENSTGUG00000004797.2,microglia 3 / radial glia
PLCB4_ENSTGUG00000006214.2,0.0,,,,,,PLCB4_ENSTGUG00000006214.2,microglia 3 / radial glia
PRKCE_ENSTGUG00000003908.2,0.0,,,,,,PRKCE_ENSTGUG00000003908.2,microglia 3 / radial glia
SRBD1_ENSTGUG00000003878.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,SRBD1_ENSTGUG00000003878.2,microglia 3 / radial glia
LAMP5_ENSTGUG00000006211.2,0.0,,,,,,LAMP5_ENSTGUG00000006211.2,microglia 3 / radial glia
SRF_ENSTGUG00000004738.2,0.0,,,,,,SRF_ENSTGUG00000004738.2,microglia 3 / radial glia
PAK5_ENSTGUG00000006182.2,0.0,,,,,,PAK5_ENSTGUG00000006182.2,microglia 3 / radial glia
SIX2_ENSTGUG00000003867.2,0.0,,,,,,SIX2_ENSTGUG00000003867.2,microglia 3 / radial glia
_ENSTGUG00000006175.2,0.0,,,,,,_ENSTGUG00000006175.2,microglia 3 / radial glia
_ENSTGUG00000018885.1,0.0,,,,,,_ENSTGUG00000018885.1,microglia 3 / radial glia
ANKEF1_ENSTGUG00000006163.2,0.0,,,,,,ANKEF1_ENSTGUG00000006163.2,microglia 3 / radial glia
LRPPRC_ENSTGUG00000003759.2,0.0,,,,,,LRPPRC_ENSTGUG00000003759.2,microglia 3 / radial glia
GALNT14_ENSTGUG00000004629.2,0.0,,,,,,GALNT14_ENSTGUG00000004629.2,microglia 3 / radial glia
ABCG5_ENSTGUG00000003676.2,0.0,,,,,,ABCG5_ENSTGUG00000003676.2,microglia 3 / radial glia
THADA_ENSTGUG00000003517.2,0.0,,,,,,THADA_ENSTGUG00000003517.2,microglia 3 / radial glia
MTA3_ENSTGUG00000003445.2,0.0,,,,,,MTA3_ENSTGUG00000003445.2,microglia 3 / radial glia
KCNG3_ENSTGUG00000022548.1,0.0,,,,,,KCNG3_ENSTGUG00000022548.1,microglia 3 / radial glia
EML4_ENSTGUG00000003388.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,EML4_ENSTGUG00000003388.2,microglia 3 / radial glia
MRPS10_ENSTGUG00000003245.2,0.0,,,,,,MRPS10_ENSTGUG00000003245.2,microglia 3 / radial glia
UTP25_ENSTGUG00000003232.2,0.0,,,,,,UTP25_ENSTGUG00000003232.2,microglia 3 / radial glia
SYT14_ENSTGUG00000003225.2,0.0,,,,,,SYT14_ENSTGUG00000003225.2,microglia 3 / radial glia
HHAT_ENSTGUG00000003218.2,0.0,,,,,,HHAT_ENSTGUG00000003218.2,microglia 3 / radial glia
_ENSTGUG00000003202.2,0.0,,,,,,_ENSTGUG00000003202.2,microglia 3 / radial glia
_ENSTGUG00000019317.1,0.0,,,,,,_ENSTGUG00000019317.1,microglia 3 / radial glia
TRAF5_ENSTGUG00000021131.1,0.0,,,,,,TRAF5_ENSTGUG00000021131.1,microglia 3 / radial glia
RD3_ENSTGUG00000025500.1,0.0,,,,,,RD3_ENSTGUG00000025500.1,microglia 3 / radial glia
LPGAT1_ENSTGUG00000019484.1,0.0,,,,,,LPGAT1_ENSTGUG00000019484.1,microglia 3 / radial glia
_ENSTGUG00000006935.2,0.0,,,,,,_ENSTGUG00000006935.2,microglia 3 / radial glia
PIGO_ENSTGUG00000001774.2,0.0,,,,,,PIGO_ENSTGUG00000001774.2,microglia 3 / radial glia
FAM214B_ENSTGUG00000026436.1,0.0,,,,,,FAM214B_ENSTGUG00000026436.1,microglia 3 / radial glia
ADAMTSL1_ENSTGUG00000004435.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,ADAMTSL1_ENSTGUG00000004435.2,microglia 3 / radial glia
WDR36_ENSTGUG00000000989.2,0.0,,,,,,WDR36_ENSTGUG00000000989.2,microglia 3 / radial glia
UNC13B_ENSTGUG00000001785.2,0.0,,,,,,UNC13B_ENSTGUG00000001785.2,microglia 3 / radial glia
CAMK4_ENSTGUG00000000999.2,0.0,,,,,,CAMK4_ENSTGUG00000000999.2,microglia 3 / radial glia
_ENSTGUG00000001516.2,0.0,,,,,,_ENSTGUG00000001516.2,microglia 3 / radial glia
SMAD7_ENSTGUG00000000034.2,0.0,,,,,,SMAD7_ENSTGUG00000000034.2,microglia 3 / radial glia
DYM_ENSTGUG00000000035.2,0.0,,,,,,DYM_ENSTGUG00000000035.2,microglia 3 / radial glia
_ENSTGUG00000021069.1,0.0,,,,,,_ENSTGUG00000021069.1,microglia 3 / radial glia
_ENSTGUG00000024615.1,0.0,,,,,,_ENSTGUG00000024615.1,microglia 3 / radial glia
_ENSTGUG00000023791.1,0.0,,,,,,_ENSTGUG00000023791.1,microglia 3 / radial glia
ACOT12_ENSTGUG00000006971.2,0.0,,,,,,ACOT12_ENSTGUG00000006971.2,microglia 3 / radial glia
CARTPT_ENSTGUG00000022734.1,0.0,,,,,,CARTPT_ENSTGUG00000022734.1,microglia 3 / radial glia
_ENSTGUG00000001808.2,0.0,,,,,,_ENSTGUG00000001808.2,microglia 3 / radial glia
_ENSTGUG00000028690.1,0.0,,,,,,_ENSTGUG00000028690.1,microglia 3 / radial glia
RASGRF2_ENSTGUG00000007037.2,0.0,,,,,,RASGRF2_ENSTGUG00000007037.2,microglia 3 / radial glia
_ENSTGUG00000000072.2,0.25,-13.913697504695524,167.81748613274985,0.4109750841646109,0.5214750056430177,0.6746767022161076,_ENSTGUG00000000072.2,microglia 3 / radial glia
UGCG_ENSTGUG00000001274.2,0.0,,,,,,UGCG_ENSTGUG00000001274.2,microglia 3 / radial glia
MSH3_ENSTGUG00000007066.2,0.0,,,,,,MSH3_ENSTGUG00000007066.2,microglia 3 / radial glia
ST8SIA5_ENSTGUG00000029156.1,0.0,,,,,,ST8SIA5_ENSTGUG00000029156.1,microglia 3 / radial glia
_ENSTGUG00000007110.2,0.0,,,,,,_ENSTGUG00000007110.2,microglia 3 / radial glia
SLC24A2_ENSTGUG00000004321.2,0.0,,,,,,SLC24A2_ENSTGUG00000004321.2,microglia 3 / radial glia
DNAJC25_ENSTGUG00000001277.2,0.0,,,,,,DNAJC25_ENSTGUG00000001277.2,microglia 3 / radial glia
C18orf25_ENSTGUG00000001578.2,0.0,,,,,,C18orf25_ENSTGUG00000001578.2,microglia 3 / radial glia
CCDC125_ENSTGUG00000017531.2,0.0,,,,,,CCDC125_ENSTGUG00000017531.2,microglia 3 / radial glia
MLLT3_ENSTGUG00000004299.2,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,MLLT3_ENSTGUG00000004299.2,microglia 3 / radial glia
RAD17_ENSTGUG00000017526.2,0.0,,,,,,RAD17_ENSTGUG00000017526.2,microglia 3 / radial glia
TESK1_ENSTGUG00000001815.2,0.0,,,,,,TESK1_ENSTGUG00000001815.2,microglia 3 / radial glia
FOCAD_ENSTGUG00000004262.2,0.0,,,,,,FOCAD_ENSTGUG00000004262.2,microglia 3 / radial glia
PTAR1_ENSTGUG00000026598.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,PTAR1_ENSTGUG00000026598.1,microglia 3 / radial glia
_ENSTGUG00000000053.2,0.0,,,,,,_ENSTGUG00000000053.2,microglia 3 / radial glia
_ENSTGUG00000020342.1,0.0,,,,,,_ENSTGUG00000020342.1,microglia 3 / radial glia
EPG5_ENSTGUG00000001587.2,0.0,,,,,,EPG5_ENSTGUG00000001587.2,microglia 3 / radial glia
RHOBTB3_ENSTGUG00000001089.2,0.0,,,,,,RHOBTB3_ENSTGUG00000001089.2,microglia 3 / radial glia
TMEM8B_ENSTGUG00000001820.2,0.0,,,,,,TMEM8B_ENSTGUG00000001820.2,microglia 3 / radial glia
DCAF10_ENSTGUG00000007150.2,0.0,,,,,,DCAF10_ENSTGUG00000007150.2,microglia 3 / radial glia
NPR2_ENSTGUG00000001828.2,0.0,,,,,,NPR2_ENSTGUG00000001828.2,microglia 3 / radial glia
HACD4_ENSTGUG00000004248.2,0.0,,,,,,HACD4_ENSTGUG00000004248.2,microglia 3 / radial glia
_ENSTGUG00000025922.1,0.0,,,,,,_ENSTGUG00000025922.1,microglia 3 / radial glia
_ENSTGUG00000028984.1,0.0,,,,,,_ENSTGUG00000028984.1,microglia 3 / radial glia
_ENSTGUG00000001845.2,0.0,,,,,,_ENSTGUG00000001845.2,microglia 3 / radial glia
SMC2_ENSTGUG00000001288.2,0.0,,,,,,SMC2_ENSTGUG00000001288.2,microglia 3 / radial glia
_ENSTGUG00000001849.2,0.0,,,,,,_ENSTGUG00000001849.2,microglia 3 / radial glia
_ENSTGUG00000022166.1,0.0,,,,,,_ENSTGUG00000022166.1,microglia 3 / radial glia
CREB3_ENSTGUG00000024449.1,0.0,,,,,,CREB3_ENSTGUG00000024449.1,microglia 3 / radial glia
_ENSTGUG00000022774.1,0.0,,,,,,_ENSTGUG00000022774.1,microglia 3 / radial glia
GRIN3A_ENSTGUG00000000661.2,0.0,,,,,,GRIN3A_ENSTGUG00000000661.2,microglia 3 / radial glia
_ENSTGUG00000001875.2,0.0,,,,,,_ENSTGUG00000001875.2,microglia 3 / radial glia
CA9_ENSTGUG00000001879.2,0.0,,,,,,CA9_ENSTGUG00000001879.2,microglia 3 / radial glia
_ENSTGUG00000001888.2,0.0,,,,,,_ENSTGUG00000001888.2,microglia 3 / radial glia
SYT4_ENSTGUG00000001618.2,0.5,16.369505606490428,272.8419257311997,0.8222477359688813,0.3645237993113143,0.6746767022161076,SYT4_ENSTGUG00000001618.2,microglia 3 / radial glia
RIT2_ENSTGUG00000028909.1,0.0,,,,,,RIT2_ENSTGUG00000028909.1,microglia 3 / radial glia
PLPPR1_ENSTGUG00000000645.2,0.0,,,,,,PLPPR1_ENSTGUG00000000645.2,microglia 3 / radial glia
_ENSTGUG00000025841.1,0.0,,,,,,_ENSTGUG00000025841.1,microglia 3 / radial glia
_ENSTGUG00000015726.2,0.0,,,,,,_ENSTGUG00000015726.2,microglia 3 / radial glia
CEMIP2_ENSTGUG00000000841.2,0.0,,,,,,CEMIP2_ENSTGUG00000000841.2,microglia 3 / radial glia
_ENSTGUG00000019954.1,0.0,,,,,,_ENSTGUG00000019954.1,microglia 3 / radial glia
_ENSTGUG00000019336.1,0.0,,,,,,_ENSTGUG00000019336.1,microglia 3 / radial glia
_ENSTGUG00000019799.1,0.0,,,,,,_ENSTGUG00000019799.1,microglia 3 / radial glia
_ENSTGUG00000029629.1,0.0,,,,,,_ENSTGUG00000029629.1,microglia 3 / radial glia
_ENSTGUG00000020104.1,0.0,,,,,,_ENSTGUG00000020104.1,microglia 3 / radial glia
_ENSTGUG00000026632.1,0.0,,,,,,_ENSTGUG00000026632.1,microglia 3 / radial glia
_ENSTGUG00000019706.1,0.0,,,,,,_ENSTGUG00000019706.1,microglia 3 / radial glia
_ENSTGUG00000023376.1,0.0,,,,,,_ENSTGUG00000023376.1,microglia 3 / radial glia
_ENSTGUG00000019186.1,0.0,,,,,,_ENSTGUG00000019186.1,microglia 3 / radial glia
_ENSTGUG00000028024.1,0.0,,,,,,_ENSTGUG00000028024.1,microglia 3 / radial glia
_ENSTGUG00000024088.1,0.0,,,,,,_ENSTGUG00000024088.1,microglia 3 / radial glia
CEP120_ENSTGUG00000001104.2,0.0,,,,,,CEP120_ENSTGUG00000001104.2,microglia 3 / radial glia
C9orf85_ENSTGUG00000000835.2,0.0,,,,,,C9orf85_ENSTGUG00000000835.2,microglia 3 / radial glia
FAM174A_ENSTGUG00000000892.2,0.0,,,,,,FAM174A_ENSTGUG00000000892.2,microglia 3 / radial glia
_ENSTGUG00000001649.2,0.0,,,,,,_ENSTGUG00000001649.2,microglia 3 / radial glia
ST8SIA4_ENSTGUG00000000894.2,0.0,,,,,,ST8SIA4_ENSTGUG00000000894.2,microglia 3 / radial glia
TMC1_ENSTGUG00000000808.2,0.0,,,,,,TMC1_ENSTGUG00000000808.2,microglia 3 / radial glia
_ENSTGUG00000020217.1,0.0,,,,,,_ENSTGUG00000020217.1,microglia 3 / radial glia
TPGS2_ENSTGUG00000001655.2,0.0,,,,,,TPGS2_ENSTGUG00000001655.2,microglia 3 / radial glia
_ENSTGUG00000001664.2,3.25,0.09848089770053149,2.11046265715774,0.0020986070878272756,0.9634612447668083,1.0,_ENSTGUG00000001664.2,microglia 3 / radial glia
AQP3_ENSTGUG00000001667.2,0.0,,,,,,AQP3_ENSTGUG00000001667.2,microglia 3 / radial glia
_ENSTGUG00000020293.1,0.0,,,,,,_ENSTGUG00000020293.1,microglia 3 / radial glia
NOL6_ENSTGUG00000001674.2,0.0,,,,,,NOL6_ENSTGUG00000001674.2,microglia 3 / radial glia
PAM_ENSTGUG00000000903.2,0.0,,,,,,PAM_ENSTGUG00000000903.2,microglia 3 / radial glia
PRR16_ENSTGUG00000001152.2,0.0,,,,,,PRR16_ENSTGUG00000001152.2,microglia 3 / radial glia
PSAT1_ENSTGUG00000003373.2,0.5,16.369505606490428,272.8419257311997,0.8222477359688813,0.3645237993113143,0.6746767022161076,PSAT1_ENSTGUG00000003373.2,microglia 3 / radial glia
TNFAIP8_ENSTGUG00000017552.2,0.5,16.05289619615266,245.00435532095239,0.5362660488804423,0.4639843298453507,0.6746767022161076,TNFAIP8_ENSTGUG00000017552.2,microglia 3 / radial glia
_ENSTGUG00000001951.2,0.0,,,,,,_ENSTGUG00000001951.2,microglia 3 / radial glia
PGGT1B_ENSTGUG00000029509.1,0.25,15.14891403819322,251.93754309060625,0.4110847400689064,0.5214194470342172,0.6746767022161076,PGGT1B_ENSTGUG00000029509.1,microglia 3 / radial glia
_ENSTGUG00000020848.1,0.0,,,,,,_ENSTGUG00000020848.1,microglia 3 / radial glia
_ENSTGUG00000029028.1,0.0,,,,,,_ENSTGUG00000029028.1,microglia 3 / radial glia
_ENSTGUG00000028548.1,0.0,,,,,,_ENSTGUG00000028548.1,microglia 3 / radial glia
RAD1_ENSTGUG00000001960.2,0.0,,,,,,RAD1_ENSTGUG00000001960.2,microglia 3 / radial glia
_ENSTGUG00000025071.1,0.0,,,,,,_ENSTGUG00000025071.1,microglia 3 / radial glia
ANXA1_ENSTGUG00000000793.2,0.25,15.124466936414894,250.21014542708005,0.41108014699105144,0.5214217739678119,0.6746767022161076,ANXA1_ENSTGUG00000000793.2,microglia 3 / radial glia
AGXT2_ENSTGUG00000001974.2,0.0,,,,,,AGXT2_ENSTGUG00000001974.2,microglia 3 / radial glia
ELAVL2_ENSTGUG00000001349.2,0.0,,,,,,ELAVL2_ENSTGUG00000001349.2,microglia 3 / radial glia
_ENSTGUG00000025710.1,0.0,,,,,,_ENSTGUG00000025710.1,microglia 3 / radial glia
TEK_ENSTGUG00000001382.2,0.0,,,,,,TEK_ENSTGUG00000001382.2,microglia 3 / radial glia
_ENSTGUG00000017026.2,0.0,,,,,,_ENSTGUG00000017026.2,microglia 3 / radial glia
_ENSTGUG00000023578.1,0.0,,,,,,_ENSTGUG00000023578.1,microglia 3 / radial glia
FAM219A_ENSTGUG00000021477.1,0.0,,,,,,FAM219A_ENSTGUG00000021477.1,microglia 3 / radial glia
