,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
WRE_WRE,0.030091866398897795,13.243264906614094,55.70440921811631,0.29310435109595545,0.5882380225569555,1.0,WRE_WRE
TMEM74_ENSTGUG00000022792.1,0.06978850040181656,-7.7414013195835265,10.69732791703635,0.1499474461050312,0.6985855857394422,1.0,TMEM74_ENSTGUG00000022792.1
TMEM170B_ENSTGUG00000025839.1,0.174583682780329,-2.921517574592442,6.211814837747396,0.019886810979755865,0.8878536647249708,1.0,TMEM170B_ENSTGUG00000025839.1
_ENSTGUG00000020832.1,0.020006242170779356,6.859170864391831,18.58640774066502,0.03330480181990936,0.8551934678108348,1.0,_ENSTGUG00000020832.1
_ENSTGUG00000020221.1,0.09511672119230614,4.4096801162816615,8.166523053886166,0.021020361440776014,0.8847235012305611,1.0,_ENSTGUG00000020221.1
RDH10_ENSTGUG00000011532.2,0.024969461620452254,-5.75621820972276,13.670892418646051,0.02790947354518636,0.8673218265358885,1.0,RDH10_ENSTGUG00000011532.2
EDN1_ENSTGUG00000005833.2,0.0,,,,,,EDN1_ENSTGUG00000005833.2
_ENSTGUG00000011566.2,0.0,,,,,,_ENSTGUG00000011566.2
JPH1_ENSTGUG00000011568.2,0.024900375344277935,-12.801887667299978,54.56392182041496,0.15882869096981977,0.6902372096553658,1.0,JPH1_ENSTGUG00000011568.2
GDAP1_ENSTGUG00000027544.1,0.11980300721572429,-6.718411567492969,7.849928125209599,0.1533790707181879,0.6953268878824078,1.0,GDAP1_ENSTGUG00000027544.1
_ENSTGUG00000026397.1,0.005000812923435286,10.718677130963801,62.59182226803473,0.047306189195650106,0.8278188159184952,1.0,_ENSTGUG00000026397.1
_ENSTGUG00000020337.1,0.0,,,,,,_ENSTGUG00000020337.1
PEX2_ENSTGUG00000027344.1,0.049838219224592153,-5.823963103612706,11.338441471335756,0.029196457867996628,0.8643262141113168,1.0,PEX2_ENSTGUG00000027344.1
PKIA_ENSTGUG00000025587.1,0.14461983557748948,-1.1971587541499467,7.234780889647823,0.005731020401697151,0.9396549888176565,1.0,PKIA_ENSTGUG00000025587.1
GFOD1_ENSTGUG00000027728.1,0.04486187110243698,9.646640113671154,17.49475373312863,0.13968985298406267,0.7085895352217552,1.0,GFOD1_ENSTGUG00000027728.1
IL7_ENSTGUG00000011619.2,0.0,,,,,,IL7_ENSTGUG00000011619.2
_ENSTGUG00000026838.1,0.2595298320745522,7.135417872182456,5.967590651602155,0.3350815673811667,0.5626820871364013,1.0,_ENSTGUG00000026838.1
